timestamp,amplitude,frequency
1747369027.798,0.045,385.881
1747369027.800,0.045,385.889
1747369027.802,0.045,385.897
1747369027.804,0.045,385.904
1747369027.805,0.045,385.911
1747369027.807,0.045,385.918
1747369027.809,0.045,385.925
1747369027.810,0.045,385.933
1747369027.812,0.045,385.941
1747369027.814,0.045,385.949
1747369027.816,0.045,385.957
1747369027.818,0.045,385.965
1747369027.820,0.045,385.973
1747369027.822,0.045,385.981
1747369027.824,0.045,385.989
1747369027.826,0.045,385.997
1747369027.828,0.046,386.005
1747369027.829,0.046,386.013
1747369027.831,0.046,386.021
1747369027.833,0.046,386.030
1747369027.835,0.046,386.038
1747369027.837,0.046,386.046
1747369027.839,0.046,386.055
1747369027.841,0.046,386.063
1747369027.843,0.046,386.071
1747369027.845,0.046,386.080
1747369027.847,0.046,386.088
1747369027.849,0.046,386.096
1747369027.851,0.046,386.105
1747369027.853,0.046,386.113
1747369027.855,0.046,386.121
1747369027.857,0.046,386.130
1747369027.859,0.046,386.138
1747369027.862,0.046,386.148
1747369027.864,0.046,386.157
1747369027.866,0.046,386.166
1747369027.868,0.046,386.174
1747369027.870,0.046,386.183
1747369027.872,0.046,386.192
1747369027.874,0.046,386.201
1747369027.876,0.047,386.209
1747369027.878,0.047,386.218
1747369027.888,0.047,386.259
1747369027.890,0.047,386.268
1747369027.892,0.047,386.277
1747369027.894,0.047,386.286
1747369027.896,0.047,386.294
1747369027.898,0.047,386.303
1747369027.900,0.047,386.312
1747369027.902,0.047,386.320
1747369027.904,0.047,386.328
1747369027.906,0.047,386.336
1747369027.908,0.047,386.345
1747369027.910,0.047,386.353
1747369027.912,0.047,386.361
1747369027.914,0.047,386.370
1747369027.916,0.047,386.379
1747369027.918,0.047,386.387
1747369027.920,0.047,386.395
1747369027.922,0.048,386.404
1747369027.924,0.048,386.413
1747369027.926,0.048,386.422
1747369027.928,0.048,386.431
1747369027.931,0.048,386.439
1747369027.933,0.048,386.448
1747369027.935,0.048,386.457
1747369027.937,0.048,386.466
1747369027.939,0.048,386.475
1747369027.941,0.048,386.484
1747369027.943,0.048,386.492
1747369027.945,0.048,386.501
1747369027.947,0.048,386.509
1747369027.949,0.048,386.519
1747369027.951,0.048,386.527
1747369027.953,0.048,386.536
1747369027.956,0.048,386.545
1747369027.958,0.048,386.554
1747369027.960,0.048,386.563
1747369027.962,0.048,386.571
1747369027.964,0.048,386.579
1747369027.966,0.048,386.588
1747369027.968,0.048,386.597
1747369027.970,0.049,386.605
1747369027.972,0.049,386.614
1747369027.974,0.049,386.622
1747369027.976,0.049,386.631
1747369027.978,0.049,386.640
1747369027.980,0.049,386.648
1747369027.983,0.049,386.659
1747369027.985,0.049,386.668
1747369027.987,0.049,386.677
1747369027.989,0.049,386.685
1747369027.998,0.049,386.726
1747369028.001,0.049,386.735
1747369028.003,0.049,386.744
1747369028.005,0.049,386.753
1747369028.007,0.049,386.762
1747369028.009,0.049,386.771
1747369028.011,0.049,386.780
1747369028.013,0.049,386.789
1747369028.016,0.050,386.799
1747369028.018,0.050,386.807
1747369028.020,0.050,386.816
1747369028.022,0.050,386.825
1747369028.024,0.050,386.834
1747369028.026,0.050,386.843
1747369028.028,0.050,386.852
1747369028.030,0.050,386.861
1747369028.032,0.050,386.870
1747369028.034,0.050,386.879
1747369028.037,0.050,386.888
1747369028.039,0.050,386.899
1747369028.041,0.050,386.908
1747369028.044,0.050,386.918
1747369028.046,0.050,386.928
1747369028.048,0.050,386.937
1747369028.050,0.050,386.947
1747369028.053,0.050,386.956
1747369028.055,0.050,386.965
1747369028.057,0.050,386.975
1747369028.059,0.050,386.984
1747369028.062,0.051,386.994
1747369028.064,0.051,387.005
1747369028.066,0.051,387.014
1747369028.069,0.051,387.023
1747369028.071,0.051,387.033
1747369028.073,0.051,387.042
1747369028.075,0.051,387.052
1747369028.077,0.051,387.061
1747369028.080,0.051,387.070
1747369028.082,0.051,387.080
1747369028.084,0.051,387.089
1747369028.086,0.051,387.099
1747369028.089,0.051,387.110
1747369028.091,0.051,387.120
1747369028.094,0.051,387.130
1747369028.096,0.051,387.140
1747369028.099,0.051,387.150
1747369028.101,0.051,387.160
1747369028.103,0.051,387.170
1747369028.106,0.051,387.180
1747369028.108,0.052,387.191
1747369028.118,0.052,387.233
1747369028.120,0.052,387.243
1747369028.123,0.052,387.255
1747369028.125,0.052,387.264
1747369028.128,0.052,387.275
1747369028.130,0.052,387.285
1747369028.133,0.052,387.295
1747369028.135,0.052,387.305
1747369028.137,0.052,387.316
1747369028.140,0.052,387.326
1747369028.142,0.052,387.336
1747369028.145,0.052,387.347
1747369028.147,0.052,387.357
1747369028.150,0.052,387.369
1747369028.152,0.053,387.380
1747369028.155,0.053,387.390
1747369028.157,0.053,387.401
1747369028.160,0.053,387.411
1747369028.162,0.053,387.422
1747369028.165,0.053,387.432
1747369028.167,0.053,387.443
1747369028.170,0.053,387.453
1747369028.172,0.053,387.464
1747369028.175,0.053,387.474
1747369028.178,0.053,387.487
1747369028.180,0.053,387.498
1747369028.183,0.053,387.509
1747369028.186,0.053,387.520
1747369028.188,0.053,387.531
1747369028.191,0.053,387.542
1747369028.193,0.053,387.553
1747369028.196,0.054,387.563
1747369028.198,0.054,387.575
1747369028.201,0.054,387.588
1747369028.204,0.054,387.599
1747369028.211,0.054,387.627
1747369028.215,0.054,387.646
1747369028.220,0.054,387.666
1747369028.224,0.054,387.686
1747369028.228,0.054,387.699
1747369028.233,0.054,387.721
1747369028.235,0.054,387.732
1747369028.240,0.055,387.752
1747369028.243,0.055,387.764
1747369028.245,0.055,387.774
1747369028.248,0.055,387.784
1747369028.250,0.055,387.796
1747369028.253,0.055,387.807
1747369028.255,0.055,387.817
1747369028.258,0.055,387.828
1747369028.278,0.055,387.914
1747369028.281,0.055,387.926
1747369028.283,0.055,387.936
1747369028.285,0.056,387.946
1747369028.288,0.056,387.955
1747369028.290,0.056,387.965
1747369028.292,0.056,387.974
1747369028.295,0.056,387.985
1747369028.297,0.056,387.995
1747369028.299,0.056,388.004
1747369028.301,0.056,388.013
1747369028.303,0.056,388.022
1747369028.305,0.056,388.031
1747369028.308,0.056,388.041
1747369028.310,0.056,388.050
1747369028.312,0.056,388.060
1747369028.314,0.056,388.069
1747369028.317,0.056,388.079
1747369028.319,0.056,388.090
1747369028.321,0.056,388.099
1747369028.334,0.057,388.154
1747369028.337,0.057,388.167
1747369028.341,0.057,388.184
1747369028.351,0.057,388.226
1747369028.354,0.057,388.238
1747369028.392,0.058,388.400
1747369028.411,0.058,388.483
1747369028.414,0.059,388.494
1747369028.416,0.059,388.504
1747369028.418,0.059,388.515
1747369028.425,0.059,388.543
1747369028.431,0.059,388.570
1747369028.433,0.059,388.580
1747369028.436,0.059,388.589
1747369028.438,0.059,388.598
1747369028.440,0.059,388.607
1747369028.442,0.059,388.618
1747369028.447,0.059,388.636
1747369028.449,0.059,388.646
1747369028.452,0.059,388.659
1747369028.454,0.059,388.669
1747369028.457,0.060,388.679
1747369028.459,0.060,388.690
1747369028.461,0.060,388.699
1747369028.464,0.060,388.709
1747369028.466,0.060,388.718
1747369028.468,0.060,388.727
1747369028.470,0.060,388.737
1747369028.472,0.060,388.747
1747369028.475,0.060,388.756
1747369028.484,0.060,388.795
1747369028.486,0.060,388.805
1747369028.488,0.060,388.815
1747369028.491,0.060,388.824
1747369028.493,0.060,388.834
1747369028.495,0.060,388.843
1747369028.497,0.060,388.853
1747369028.499,0.061,388.862
1747369028.502,0.061,388.872
1747369028.504,0.061,388.881
1747369028.506,0.061,388.890
1747369028.508,0.061,388.901
1747369028.511,0.061,388.911
1747369028.513,0.061,388.920
1747369028.515,0.061,388.930
1747369028.517,0.061,388.939
1747369028.519,0.061,388.949
1747369028.522,0.061,388.958
1747369028.524,0.061,388.968
1747369028.526,0.061,388.977
1747369028.528,0.061,388.986
1747369028.531,0.061,388.997
1747369028.534,0.061,389.009
1747369028.536,0.061,389.020
1747369028.538,0.061,389.030
1747369028.541,0.062,389.041
1747369028.543,0.062,389.052
1747369028.546,0.062,389.063
1747369028.548,0.062,389.073
1747369028.551,0.062,389.084
1747369028.554,0.062,389.095
1747369028.556,0.062,389.106
1747369028.559,0.062,389.117
1747369028.562,0.062,389.131
1747369028.564,0.062,389.142
1747369028.567,0.062,389.153
1747369028.570,0.062,389.164
1747369028.572,0.062,389.176
1747369028.575,0.062,389.187
1747369028.577,0.062,389.198
1747369028.580,0.062,389.209
1747369028.583,0.063,389.221
1747369028.585,0.063,389.232
1747369028.588,0.063,389.243
1747369028.591,0.063,389.257
1747369028.594,0.063,389.269
1747369028.596,0.063,389.280
1747369028.599,0.063,389.291
1747369028.602,0.063,389.303
1747369028.604,0.063,389.314
1747369028.615,0.063,389.360
1747369028.618,0.063,389.372
1747369028.620,0.063,389.383
1747369028.623,0.064,389.395
1747369028.626,0.064,389.406
1747369028.629,0.064,389.421
1747369028.632,0.064,389.432
1747369028.634,0.064,389.444
1747369028.637,0.064,389.456
1747369028.640,0.064,389.467
1747369028.643,0.064,389.479
1747369028.645,0.064,389.491
1747369028.648,0.064,389.503
1747369028.651,0.064,389.514
1747369028.653,0.064,389.526
1747369028.656,0.064,389.538
1747369028.660,0.064,389.553
1747369028.662,0.064,389.565
1747369028.665,0.065,389.576
1747369028.668,0.065,389.587
1747369028.670,0.065,389.599
1747369028.673,0.065,389.609
1747369028.675,0.065,389.620
1747369028.678,0.065,389.630
1747369028.680,0.065,389.641
1747369028.683,0.065,389.652
1747369028.685,0.065,389.664
1747369028.689,0.065,389.680
1747369028.692,0.065,389.692
1747369028.695,0.065,389.704
1747369028.698,0.065,389.717
1747369028.701,0.065,389.729
1747369028.703,0.066,389.742
1747369028.706,0.066,389.754
1747369028.709,0.066,389.767
1747369028.712,0.066,389.779
1747369028.715,0.066,389.792
1747369028.718,0.066,389.805
1747369028.722,0.066,389.821
1747369028.725,0.066,389.835
1747369028.728,0.066,389.848
1747369028.731,0.066,389.861
1747369028.734,0.066,389.873
1747369028.737,0.066,389.886
1747369028.740,0.066,389.899
1747369028.743,0.066,389.911
1747369028.746,0.067,389.924
1747369028.749,0.067,389.937
1747369028.752,0.067,389.950
1747369028.754,0.067,389.963
1747369028.768,0.067,390.020
1747369028.771,0.067,390.033
1747369028.773,0.067,390.045
1747369028.776,0.067,390.057
1747369028.779,0.067,390.070
1747369028.782,0.067,390.082
1747369028.785,0.068,390.094
1747369028.788,0.068,390.106
1747369028.791,0.068,390.119
1747369028.794,0.068,390.132
1747369028.797,0.068,390.145
1747369028.801,0.068,390.164
1747369028.804,0.068,390.176
1747369028.807,0.068,390.189
1747369028.810,0.068,390.201
1747369028.812,0.068,390.214
1747369028.815,0.068,390.225
1747369028.818,0.068,390.238
1747369028.821,0.068,390.251
1747369028.824,0.069,390.264
1747369028.827,0.069,390.277
1747369028.830,0.069,390.291
1747369028.834,0.069,390.307
1747369028.837,0.069,390.321
1747369028.840,0.069,390.335
1747369028.843,0.069,390.348
1747369028.846,0.069,390.361
1747369028.849,0.069,390.374
1747369028.852,0.069,390.387
1747369028.855,0.069,390.400
1747369028.858,0.069,390.413
1747369028.861,0.069,390.427
1747369028.864,0.070,390.440
1747369028.868,0.070,390.456
1747369028.871,0.070,390.469
1747369028.874,0.070,390.483
1747369028.877,0.070,390.496
1747369028.881,0.070,390.509
1747369028.884,0.070,390.523
1747369028.887,0.070,390.536
1747369028.890,0.070,390.549
1747369028.893,0.070,390.563
1747369028.896,0.070,390.576
1747369028.899,0.070,390.590
1747369028.903,0.071,390.607
1747369028.906,0.071,390.620
1747369028.909,0.071,390.634
1747369028.912,0.071,390.647
1747369028.915,0.071,390.661
1747369028.919,0.071,390.676
1747369028.930,0.071,390.725
1747369028.933,0.071,390.738
1747369028.936,0.071,390.752
1747369028.940,0.071,390.766
1747369028.943,0.072,390.779
1747369028.947,0.072,390.797
1747369028.950,0.072,390.811
1747369028.953,0.072,390.824
1747369028.956,0.072,390.838
1747369028.959,0.072,390.852
1747369028.963,0.072,390.866
1747369028.966,0.072,390.880
1747369028.969,0.072,390.894
1747369028.972,0.072,390.909
1747369028.975,0.072,390.922
1747369028.979,0.072,390.936
1747369028.983,0.073,390.954
1747369028.986,0.073,390.968
1747369028.989,0.073,390.982
1747369028.992,0.073,390.996
1747369028.996,0.073,391.010
1747369028.999,0.073,391.024
1747369029.002,0.073,391.038
1747369029.005,0.073,391.052
1747369029.008,0.073,391.065
1747369029.011,0.073,391.079
1747369029.015,0.073,391.093
1747369029.019,0.074,391.111
1747369029.022,0.074,391.125
1747369029.025,0.074,391.139
1747369029.028,0.074,391.152
1747369029.031,0.074,391.166
1747369029.035,0.074,391.180
1747369029.038,0.074,391.194
1747369029.041,0.074,391.208
1747369029.044,0.074,391.222
1747369029.047,0.074,391.236
1747369029.051,0.074,391.250
1747369029.055,0.074,391.268
1747369029.058,0.075,391.282
1747369029.061,0.075,391.296
1747369029.064,0.075,391.310
1747369029.068,0.075,391.324
1747369029.071,0.075,391.338
1747369029.074,0.075,391.352
1747369029.077,0.075,391.366
1747369029.080,0.075,391.380
1747369029.084,0.075,391.394
1747369029.087,0.075,391.408
1747369029.091,0.075,391.427
1747369029.104,0.076,391.483
1747369029.107,0.076,391.497
1747369029.110,0.076,391.511
1747369029.114,0.076,391.526
1747369029.117,0.076,391.540
1747369029.120,0.076,391.555
1747369029.124,0.076,391.569
1747369029.127,0.076,391.584
1747369029.130,0.076,391.598
1747369029.134,0.077,391.613
1747369029.138,0.077,391.632
1747369029.141,0.077,391.647
1747369029.145,0.077,391.661
1747369029.148,0.077,391.676
1747369029.151,0.077,391.690
1747369029.155,0.077,391.705
1747369029.158,0.077,391.719
1747369029.161,0.077,391.734
1747369029.165,0.077,391.748
1747369029.168,0.077,391.763
1747369029.171,0.078,391.777
1747369029.175,0.078,391.796
1747369029.179,0.078,391.811
1747369029.182,0.078,391.825
1747369029.185,0.078,391.839
1747369029.189,0.078,391.854
1747369029.192,0.078,391.868
1747369029.195,0.078,391.883
1747369029.199,0.078,391.897
1747369029.202,0.078,391.912
1747369029.205,0.078,391.927
1747369029.209,0.079,391.943
1747369029.214,0.079,391.963
1747369029.217,0.079,391.978
1747369029.220,0.079,391.993
1747369029.224,0.079,392.008
1747369029.227,0.079,392.023
1747369029.231,0.079,392.038
1747369029.234,0.079,392.053
1747369029.237,0.079,392.068
1747369029.241,0.079,392.083
1747369029.244,0.080,392.097
1747369029.248,0.080,392.113
1747369029.251,0.080,392.128
1747369029.256,0.080,392.149
1747369029.259,0.080,392.164
1747369029.263,0.080,392.180
1747369029.266,0.080,392.195
1747369029.270,0.080,392.209
1747369029.273,0.080,392.224
1747369029.287,0.081,392.288
1747369029.291,0.081,392.302
1747369029.294,0.081,392.317
1747369029.298,0.081,392.332
1747369029.301,0.081,392.347
1747369029.305,0.081,392.366
1747369029.309,0.081,392.382
1747369029.313,0.081,392.398
1747369029.316,0.081,392.413
1747369029.319,0.082,392.428
1747369029.323,0.082,392.443
1747369029.338,0.082,392.510
1747369029.343,0.082,392.532
1747369029.347,0.082,392.549
1747369029.350,0.082,392.563
1747369029.353,0.082,392.576
1747369029.356,0.083,392.589
1747369029.360,0.083,392.605
1747369029.363,0.083,392.620
1747369029.366,0.083,392.633
1747369029.369,0.083,392.646
1747369029.372,0.083,392.658
1747369029.375,0.083,392.672
1747369029.378,0.083,392.685
1747369029.381,0.083,392.698
1747369029.384,0.083,392.710
1747369029.386,0.083,392.723
1747369029.389,0.083,392.736
1747369029.392,0.084,392.749
1747369029.395,0.084,392.762
1747369029.398,0.084,392.775
1747369029.401,0.084,392.788
1747369029.404,0.084,392.801
1747369029.407,0.084,392.814
1747369029.411,0.084,392.831
1747369029.414,0.084,392.844
1747369029.417,0.084,392.857
1747369029.420,0.084,392.871
1747369029.423,0.084,392.884
1747369029.426,0.085,392.898
1747369029.429,0.085,392.912
1747369029.432,0.085,392.925
1747369029.435,0.085,392.939
1747369029.438,0.085,392.952
1747369029.442,0.085,392.966
1747369029.446,0.085,392.984
1747369029.449,0.085,392.998
1747369029.452,0.085,393.012
1747369029.455,0.085,393.026
1747369029.458,0.085,393.040
1747369029.473,0.086,393.103
1747369029.476,0.086,393.117
1747369029.479,0.086,393.131
1747369029.482,0.086,393.144
1747369029.485,0.086,393.157
1747369029.488,0.086,393.170
1747369029.491,0.086,393.183
1747369029.494,0.086,393.198
1747369029.497,0.086,393.211
1747369029.500,0.087,393.224
1747369029.503,0.087,393.239
1747369029.507,0.087,393.255
1747369029.510,0.087,393.269
1747369029.513,0.087,393.282
1747369029.516,0.087,393.295
1747369029.519,0.087,393.310
1747369029.522,0.087,393.323
1747369029.525,0.087,393.336
1747369029.529,0.087,393.353
1747369029.533,0.087,393.369
1747369029.536,0.088,393.383
1747369029.539,0.088,393.396
1747369029.542,0.088,393.409
1747369029.545,0.088,393.424
1747369029.548,0.088,393.437
1747369029.551,0.088,393.450
1747369029.554,0.088,393.464
1747369029.557,0.088,393.476
1747369029.560,0.088,393.489
1747369029.564,0.088,393.507
1747369029.567,0.088,393.521
1747369029.570,0.089,393.535
1747369029.573,0.089,393.549
1747369029.577,0.089,393.563
1747369029.580,0.089,393.576
1747369029.583,0.089,393.591
1747369029.586,0.089,393.605
1747369029.589,0.089,393.619
1747369029.593,0.089,393.634
1747369029.596,0.089,393.648
1747369029.600,0.089,393.667
1747369029.603,0.089,393.681
1747369029.607,0.090,393.696
1747369029.610,0.090,393.710
1747369029.613,0.090,393.724
1747369029.616,0.090,393.739
1747369029.619,0.090,393.753
1747369029.623,0.090,393.767
1747369029.626,0.090,393.781
1747369029.629,0.090,393.796
1747369029.641,0.091,393.848
1747369029.645,0.091,393.867
1747369029.649,0.091,393.882
1747369029.652,0.091,393.896
1747369029.655,0.091,393.911
1747369029.658,0.091,393.926
1747369029.662,0.091,393.940
1747369029.665,0.091,393.955
1747369029.668,0.091,393.970
1747369029.672,0.091,393.984
1747369029.675,0.092,393.999
1747369029.678,0.092,394.015
1747369029.683,0.092,394.035
1747369029.686,0.092,394.049
1747369029.689,0.092,394.063
1747369029.693,0.092,394.078
1747369029.696,0.092,394.093
1747369029.699,0.092,394.108
1747369029.703,0.092,394.123
1747369029.706,0.092,394.137
1747369029.709,0.093,394.152
1747369029.713,0.093,394.167
1747369029.716,0.093,394.181
1747369029.721,0.093,394.201
1747369029.724,0.093,394.216
1747369029.727,0.093,394.231
1747369029.731,0.093,394.246
1747369029.734,0.093,394.261
1747369029.737,0.093,394.274
1747369029.740,0.093,394.288
1747369029.743,0.094,394.302
1747369029.746,0.094,394.315
1747369029.749,0.094,394.328
1747369029.752,0.094,394.341
1747369029.756,0.094,394.361
1747369029.760,0.094,394.375
1747369029.763,0.094,394.388
1747369029.766,0.094,394.402
1747369029.769,0.094,394.415
1747369029.772,0.094,394.428
1747369029.775,0.094,394.442
1747369029.778,0.095,394.455
1747369029.781,0.095,394.469
1747369029.784,0.095,394.483
1747369029.787,0.095,394.497
1747369029.791,0.095,394.515
1747369029.794,0.095,394.529
1747369029.797,0.095,394.543
1747369029.801,0.095,394.557
1747369029.804,0.095,394.571
1747369029.814,0.096,394.618
1747369029.818,0.096,394.634
1747369029.821,0.096,394.648
1747369029.824,0.096,394.663
1747369029.828,0.096,394.678
1747369029.831,0.096,394.695
1747369029.836,0.096,394.715
1747369029.839,0.096,394.729
1747369029.843,0.096,394.746
1747369029.847,0.097,394.762
1747369029.850,0.097,394.778
1747369029.854,0.097,394.794
1747369029.857,0.097,394.810
1747369029.860,0.097,394.824
1747369029.864,0.097,394.839
1747369029.867,0.097,394.856
1747369029.871,0.097,394.871
1747369029.875,0.097,394.890
1747369029.878,0.097,394.903
1747369029.881,0.098,394.917
1747369029.885,0.098,394.934
1747369029.888,0.098,394.948
1747369029.891,0.098,394.963
1747369029.895,0.098,394.977
1747369029.898,0.098,394.992
1747369029.902,0.098,395.008
1747369029.905,0.098,395.024
1747369029.909,0.098,395.039
1747369029.914,0.099,395.062
1747369029.917,0.099,395.077
1747369029.921,0.099,395.093
1747369029.924,0.099,395.108
1747369029.927,0.099,395.123
1747369029.931,0.099,395.137
1747369029.934,0.099,395.152
1747369029.937,0.099,395.166
1747369029.940,0.099,395.181
1747369029.944,0.099,395.196
1747369029.947,0.100,395.210
1747369029.951,0.100,395.229
1747369029.954,0.100,395.244
1747369029.958,0.100,395.259
1747369029.961,0.100,395.273
1747369029.964,0.100,395.288
1747369029.967,0.100,395.302
1747369029.971,0.100,395.318
1747369029.974,0.100,395.332
1747369029.977,0.100,395.347
1747369029.981,0.101,395.362
1747369029.984,0.101,395.377
1747369029.998,0.101,395.438
1747369030.001,0.101,395.454
1747369030.005,0.101,395.469
1747369030.008,0.101,395.485
1747369030.012,0.101,395.500
1747369030.015,0.102,395.515
1747369030.018,0.102,395.531
1747369030.022,0.102,395.547
1747369030.026,0.102,395.563
1747369030.029,0.102,395.578
1747369030.033,0.102,395.594
1747369030.036,0.102,395.611
1747369030.041,0.102,395.632
1747369030.045,0.102,395.648
1747369030.048,0.103,395.664
1747369030.052,0.103,395.680
1747369030.055,0.103,395.695
1747369030.059,0.103,395.712
1747369030.063,0.103,395.728
1747369030.066,0.103,395.743
1747369030.069,0.103,395.759
1747369030.073,0.103,395.774
1747369030.076,0.103,395.789
1747369030.080,0.104,395.809
1747369030.084,0.104,395.824
1747369030.087,0.104,395.839
1747369030.091,0.104,395.854
1747369030.094,0.104,395.869
1747369030.097,0.104,395.884
1747369030.101,0.104,395.899
1747369030.104,0.104,395.914
1747369030.107,0.104,395.930
1747369030.111,0.105,395.945
1747369030.114,0.105,395.960
1747369030.119,0.105,395.980
1747369030.122,0.105,395.996
1747369030.126,0.105,396.013
1747369030.130,0.105,396.029
1747369030.133,0.105,396.044
1747369030.136,0.105,396.060
1747369030.140,0.105,396.075
1747369030.143,0.105,396.090
1747369030.147,0.106,396.106
1747369030.150,0.106,396.121
1747369030.153,0.106,396.136
1747369030.158,0.106,396.157
1747369030.161,0.106,396.172
1747369030.165,0.106,396.187
1747369030.168,0.106,396.202
1747369030.172,0.106,396.218
1747369030.189,0.107,396.296
1747369030.193,0.107,396.313
1747369030.197,0.107,396.330
1747369030.200,0.107,396.345
1747369030.204,0.107,396.363
1747369030.208,0.107,396.380
1747369030.213,0.108,396.404
1747369030.217,0.108,396.420
1747369030.220,0.108,396.437
1747369030.224,0.108,396.453
1747369030.227,0.108,396.469
1747369030.231,0.108,396.485
1747369030.235,0.108,396.502
1747369030.238,0.108,396.518
1747369030.242,0.109,396.535
1747369030.246,0.109,396.551
1747369030.249,0.109,396.567
1747369030.310,0.111,396.840
1747369030.313,0.111,396.854
1747369030.316,0.111,396.868
1747369030.319,0.111,396.883
1747369030.322,0.111,396.897
1747369030.326,0.111,396.912
1747369030.340,0.112,396.976
1747369030.343,0.112,396.992
1747369030.347,0.112,397.007
1747369030.350,0.112,397.022
1747369030.353,0.112,397.037
1747369030.357,0.112,397.051
1747369030.360,0.112,397.066
1747369030.363,0.112,397.080
