timestamp,amplitude,frequency
1746751879.196,0.224,344.229
1746751879.197,0.224,344.232
1746751879.199,0.224,344.234
1746751879.201,0.224,344.237
1746751879.204,0.224,344.241
1746751879.206,0.224,344.244
1746751879.208,0.224,344.247
1746751879.210,0.224,344.250
1746751879.212,0.224,344.252
1746751879.214,0.224,344.255
1746751879.216,0.224,344.258
1746751879.218,0.224,344.261
1746751879.220,0.223,344.264
1746751879.222,0.223,344.267
1746751879.224,0.223,344.269
1746751879.225,0.223,344.272
1746751879.227,0.223,344.275
1746751879.229,0.223,344.278
1746751879.231,0.223,344.281
1746751879.233,0.223,344.284
1746751879.235,0.223,344.286
1746751879.237,0.223,344.289
1746751879.239,0.223,344.292
1746751879.241,0.223,344.295
1746751879.243,0.222,344.298
1746751879.245,0.222,344.301
1746751879.247,0.222,344.304
1746751879.249,0.222,344.307
1746751879.251,0.222,344.310
1746751879.254,0.222,344.313
1746751879.256,0.222,344.317
1746751879.258,0.222,344.320
1746751879.260,0.222,344.323
1746751879.263,0.222,344.326
1746751879.265,0.222,344.329
1746751879.267,0.221,344.332
1746751879.269,0.221,344.336
1746751879.271,0.221,344.339
1746751879.273,0.221,344.342
1746751879.275,0.221,344.345
1746751879.277,0.221,344.347
1746751879.279,0.221,344.350
1746751879.281,0.221,344.354
1746751879.284,0.221,344.357
1746751879.287,0.221,344.361
1746751879.289,0.221,344.365
1746751879.291,0.220,344.368
1746751879.294,0.220,344.372
1746751879.306,0.220,344.390
1746751879.310,0.220,344.395
1746751879.312,0.220,344.399
1746751879.314,0.219,344.402
1746751879.316,0.219,344.404
1746751879.318,0.219,344.407
1746751879.320,0.219,344.411
1746751879.323,0.219,344.414
1746751879.325,0.219,344.417
1746751879.327,0.219,344.420
1746751879.329,0.219,344.424
1746751879.332,0.219,344.427
1746751879.334,0.219,344.430
1746751879.336,0.219,344.434
1746751879.338,0.219,344.437
1746751879.340,0.218,344.440
1746751879.343,0.218,344.443
1746751879.345,0.218,344.447
1746751879.347,0.218,344.450
1746751879.350,0.218,344.454
1746751879.352,0.218,344.458
1746751879.355,0.218,344.461
1746751879.357,0.218,344.465
1746751879.360,0.218,344.468
1746751879.362,0.218,344.472
1746751879.364,0.217,344.475
1746751879.386,0.217,344.508
1746751879.388,0.216,344.511
1746751879.390,0.216,344.513
1746751879.391,0.216,344.516
1746751879.393,0.216,344.518
1746751879.395,0.216,344.521
1746751879.397,0.216,344.523
1746751879.398,0.216,344.526
1746751879.400,0.216,344.529
1746751879.403,0.216,344.532
1746751879.405,0.216,344.536
1746751879.407,0.216,344.539
1746751879.410,0.216,344.544
1746751879.415,0.215,344.550
1746751879.419,0.215,344.556
1746751879.423,0.215,344.562
1746751879.425,0.215,344.565
1746751879.427,0.215,344.568
1746751879.429,0.215,344.571
1746751879.430,0.215,344.573
1746751879.432,0.215,344.576
1746751879.436,0.214,344.582
1746751879.446,0.214,344.597
1746751879.448,0.214,344.600
1746751879.452,0.214,344.606
1746751879.454,0.214,344.609
1746751879.456,0.214,344.612
1746751879.458,0.214,344.615
1746751879.459,0.214,344.617
1746751879.461,0.213,344.620
1746751879.463,0.213,344.622
1746751879.465,0.213,344.625
1746751879.466,0.213,344.627
1746751879.468,0.213,344.630
1746751879.470,0.213,344.632
1746751879.471,0.213,344.635
1746751879.473,0.213,344.637
1746751879.475,0.213,344.640
1746751879.476,0.213,344.643
1746751879.478,0.213,344.645
1746751879.480,0.213,344.648
1746751879.482,0.213,344.650
1746751879.483,0.213,344.653
1746751879.485,0.212,344.656
1746751879.487,0.212,344.658
1746751879.489,0.212,344.661
1746751879.492,0.212,344.666
1746751879.495,0.212,344.670
1746751879.497,0.212,344.674
1746751879.499,0.212,344.677
1746751879.502,0.212,344.681
1746751879.505,0.212,344.685
1746751879.507,0.212,344.689
1746751879.510,0.211,344.693
1746751879.512,0.211,344.696
1746751879.515,0.211,344.700
1746751879.517,0.211,344.704
1746751879.520,0.211,344.709
1746751879.527,0.211,344.718
1746751879.529,0.211,344.721
1746751879.530,0.211,344.724
1746751879.532,0.211,344.727
1746751879.534,0.210,344.730
1746751879.536,0.210,344.733
1746751879.538,0.210,344.736
1746751879.541,0.210,344.740
1746751879.543,0.210,344.743
1746751879.545,0.210,344.746
1746751879.547,0.210,344.749
1746751879.549,0.210,344.752
1746751879.551,0.210,344.755
1746751879.553,0.210,344.758
1746751879.556,0.210,344.763
1746751879.558,0.209,344.767
1746751879.581,0.209,344.801
1746751879.582,0.208,344.804
1746751879.584,0.208,344.806
1746751879.586,0.208,344.809
1746751879.588,0.208,344.812
1746751879.589,0.208,344.814
1746751879.591,0.208,344.817
1746751879.593,0.208,344.819
1746751879.596,0.208,344.824
1746751879.598,0.208,344.828
1746751879.601,0.208,344.831
1746751879.603,0.208,344.835
1746751879.605,0.208,344.839
1746751879.608,0.207,344.843
1746751879.610,0.207,344.846
1746751879.614,0.207,344.852
1746751879.616,0.207,344.855
1746751879.619,0.207,344.859
1746751879.621,0.207,344.863
1746751879.624,0.207,344.867
1746751879.626,0.207,344.870
1746751879.628,0.207,344.874
1746751879.631,0.207,344.878
1746751879.633,0.206,344.882
1746751879.636,0.206,344.885
1746751879.638,0.206,344.890
1746751879.641,0.206,344.894
1746751879.643,0.206,344.897
1746751879.646,0.206,344.901
1746751879.648,0.206,344.905
1746751879.651,0.206,344.908
1746751879.654,0.206,344.913
1746751879.657,0.205,344.918
1746751879.659,0.205,344.922
1746751879.662,0.205,344.926
1746751879.665,0.205,344.930
1746751879.668,0.205,344.935
1746751879.671,0.205,344.940
1746751879.674,0.205,344.944
1746751879.676,0.205,344.948
1746751879.679,0.205,344.953
1746751879.682,0.204,344.957
1746751879.686,0.204,344.963
1746751879.690,0.204,344.969
1746751879.693,0.204,344.974
1746751879.696,0.204,344.979
1746751879.698,0.204,344.982
1746751879.701,0.204,344.987
1746751879.705,0.204,344.993
1746751879.708,0.203,344.998
1746751879.717,0.203,345.011
1746751879.719,0.203,345.016
1746751879.723,0.203,345.021
1746751879.726,0.203,345.026
1746751879.729,0.203,345.030
1746751879.733,0.202,345.037
1746751879.735,0.202,345.041
1746751879.738,0.202,345.044
1746751879.740,0.202,345.048
1746751879.742,0.202,345.051
1746751879.744,0.202,345.055
1746751879.747,0.202,345.058
1746751879.749,0.202,345.062
1746751879.752,0.202,345.066
1746751879.754,0.202,345.070
1746751879.758,0.201,345.076
1746751879.760,0.201,345.080
1746751879.763,0.201,345.084
1746751879.765,0.201,345.088
1746751879.768,0.201,345.091
1746751879.770,0.201,345.095
1746751879.773,0.201,345.099
1746751879.775,0.201,345.103
1746751879.779,0.201,345.109
1746751879.781,0.200,345.113
1746751879.784,0.200,345.116
1746751879.786,0.200,345.121
1746751879.790,0.200,345.126
1746751879.792,0.200,345.130
1746751879.795,0.200,345.135
1746751879.798,0.200,345.139
1746751879.801,0.200,345.143
1746751879.803,0.200,345.147
1746751879.806,0.199,345.152
1746751879.809,0.199,345.156
1746751879.812,0.199,345.161
1746751879.815,0.199,345.166
1746751879.817,0.199,345.170
1746751879.820,0.199,345.174
1746751879.823,0.199,345.179
1746751879.826,0.199,345.183
1746751879.829,0.199,345.187
1746751879.832,0.198,345.193
1746751879.835,0.198,345.198
1746751879.838,0.198,345.202
1746751879.842,0.198,345.209
1746751879.848,0.198,345.218
1746751879.850,0.198,345.221
1746751879.852,0.198,345.225
1746751879.854,0.198,345.229
1746751879.859,0.197,345.236
1746751879.861,0.197,345.240
1746751879.864,0.197,345.244
1746751879.866,0.197,345.248
1746751879.869,0.197,345.252
1746751879.871,0.197,345.256
1746751879.874,0.197,345.260
1746751879.877,0.197,345.264
1746751879.884,0.196,345.275
1746751879.887,0.196,345.281
1746751879.889,0.196,345.284
1746751879.890,0.196,345.286
1746751879.892,0.196,345.289
1746751879.896,0.196,345.295
1746751879.898,0.196,345.299
1746751879.901,0.196,345.304
1746751879.904,0.196,345.308
1746751879.906,0.196,345.312
1746751879.909,0.195,345.316
1746751879.912,0.195,345.321
1746751879.914,0.195,345.325
1746751879.917,0.195,345.329
1746751879.920,0.195,345.333
1746751879.922,0.195,345.337
1746751879.925,0.195,345.341
1746751879.927,0.195,345.345
1746751879.930,0.195,345.351
1746751879.934,0.194,345.357
1746751879.939,0.194,345.364
1746751879.959,0.193,345.397
1746751879.961,0.193,345.400
1746751879.978,0.193,345.427
1746751879.984,0.192,345.437
1746751879.986,0.192,345.440
1746751879.988,0.192,345.443
1746751879.991,0.192,345.449
1746751879.995,0.192,345.456
1746751879.998,0.192,345.461
1746751880.000,0.192,345.464
1746751880.002,0.192,345.466
1746751880.003,0.192,345.469
1746751880.005,0.192,345.472
1746751880.007,0.192,345.475
1746751880.009,0.191,345.477
1746751880.010,0.191,345.480
1746751880.012,0.191,345.483
1746751880.014,0.191,345.486
1746751880.016,0.191,345.489
1746751880.017,0.191,345.492
1746751880.020,0.191,345.495
1746751880.024,0.191,345.503
1746751880.026,0.191,345.506
1746751880.028,0.191,345.509
1746751880.029,0.191,345.512
1746751880.031,0.191,345.515
1746751880.033,0.190,345.518
1746751880.035,0.190,345.521
1746751880.038,0.190,345.525
1746751880.039,0.190,345.528
1746751880.041,0.190,345.531
1746751880.043,0.190,345.534
1746751880.048,0.190,345.541
1746751880.050,0.190,345.545
1746751880.052,0.190,345.549
1746751880.054,0.190,345.552
1746751880.056,0.190,345.555
1746751880.058,0.190,345.558
1746751880.060,0.189,345.562
1746751880.063,0.189,345.567
1746751880.065,0.189,345.570
1746751880.067,0.189,345.573
1746751880.069,0.189,345.576
1746751880.070,0.189,345.579
1746751880.072,0.189,345.582
1746751880.074,0.189,345.585
1746751880.076,0.189,345.588
1746751880.078,0.189,345.592
1746751880.080,0.189,345.595
1746751880.082,0.189,345.598
1746751880.084,0.189,345.601
1746751880.086,0.188,345.604
1746751880.087,0.188,345.607
1746751880.089,0.188,345.610
1746751880.091,0.188,345.613
1746751880.093,0.188,345.616
1746751880.095,0.188,345.619
1746751880.097,0.188,345.622
1746751880.098,0.188,345.625
1746751880.100,0.188,345.628
1746751880.102,0.188,345.631
1746751880.104,0.188,345.634
1746751880.106,0.188,345.637
1746751880.108,0.188,345.640
1746751880.110,0.188,345.644
1746751880.111,0.187,345.647
1746751880.113,0.187,345.650
1746751880.115,0.187,345.653
1746751880.117,0.187,345.656
1746751880.119,0.187,345.659
1746751880.121,0.187,345.662
1746751880.124,0.187,345.668
1746751880.126,0.187,345.671
1746751880.128,0.187,345.674
1746751880.130,0.187,345.677
1746751880.132,0.187,345.681
1746751880.134,0.187,345.684
1746751880.138,0.186,345.691
1746751880.140,0.186,345.694
1746751880.143,0.186,345.699
1746751880.145,0.186,345.702
1746751880.147,0.186,345.705
1746751880.149,0.186,345.709
1746751880.151,0.186,345.712
1746751880.153,0.186,345.715
1746751880.155,0.186,345.719
1746751880.157,0.186,345.722
1746751880.159,0.186,345.725
1746751880.161,0.186,345.729
1746751880.163,0.185,345.732
1746751880.165,0.185,345.735
1746751880.167,0.185,345.738
1746751880.169,0.185,345.742
1746751880.171,0.185,345.745
1746751880.173,0.185,345.748
1746751880.175,0.185,345.752
1746751880.177,0.185,345.755
1746751880.179,0.185,345.758
1746751880.181,0.185,345.762
1746751880.183,0.185,345.765
1746751880.185,0.185,345.769
1746751880.187,0.184,345.772
1746751880.189,0.184,345.777
1746751880.192,0.184,345.780
1746751880.194,0.184,345.784
1746751880.196,0.184,345.788
1746751880.198,0.184,345.791
1746751880.200,0.184,345.795
1746751880.202,0.184,345.798
1746751880.205,0.184,345.802
1746751880.207,0.184,345.806
1746751880.209,0.184,345.809
1746751880.211,0.184,345.813
1746751880.213,0.183,345.816
1746751880.215,0.183,345.820
1746751880.217,0.183,345.823
1746751880.219,0.183,345.826
1746751880.221,0.183,345.830
1746751880.223,0.183,345.833
1746751880.225,0.183,345.837
1746751880.227,0.183,345.840
1746751880.231,0.183,345.846
1746751880.233,0.183,345.850
1746751880.235,0.183,345.853
1746751880.237,0.183,345.856
1746751880.239,0.182,345.859
1746751880.241,0.182,345.863
1746751880.243,0.182,345.866
1746751880.244,0.182,345.869
1746751880.246,0.182,345.872
1746751880.248,0.182,345.875
1746751880.250,0.182,345.879
1746751880.252,0.182,345.882
1746751880.254,0.182,345.885
1746751880.256,0.182,345.888
1746751880.257,0.182,345.891
1746751880.259,0.182,345.894
1746751880.261,0.182,345.897
1746751880.263,0.182,345.900
1746751880.264,0.181,345.903
1746751880.266,0.181,345.906
1746751880.269,0.181,345.910
1746751880.271,0.181,345.915
1746751880.274,0.181,345.919
1746751880.277,0.181,345.924
1746751880.279,0.181,345.928
1746751880.282,0.181,345.933
1746751880.285,0.181,345.937
1746751880.287,0.181,345.942
1746751880.290,0.181,345.946
1746751880.295,0.180,345.955
1746751880.298,0.180,345.960
1746751880.300,0.180,345.963
1746751880.303,0.180,345.967
1746751880.305,0.180,345.971
1746751880.307,0.180,345.975
1746751880.309,0.180,345.978
1746751880.311,0.180,345.982
1746751880.313,0.180,345.986
1746751880.316,0.180,345.990
1746751880.318,0.179,345.994
1746751880.320,0.179,345.998
1746751880.323,0.179,346.002
1746751880.325,0.179,346.006
1746751880.327,0.179,346.010
1746751880.329,0.179,346.013
1746751880.334,0.179,346.020
1746751880.336,0.179,346.024
1746751880.338,0.179,346.028
1746751880.340,0.179,346.031
1746751880.342,0.179,346.034
1746751880.345,0.178,346.041
1746751880.348,0.178,346.045
1746751880.350,0.178,346.048
1746751880.353,0.178,346.054
1746751880.356,0.178,346.059
1746751880.359,0.178,346.065
1746751880.362,0.178,346.070
1746751880.366,0.178,346.075
1746751880.369,0.177,346.081
1746751880.372,0.177,346.087
1746751880.375,0.177,346.092
1746751880.379,0.177,346.098
1746751880.382,0.177,346.103
1746751880.384,0.177,346.107
1746751880.387,0.177,346.112
1746751880.390,0.177,346.117
1746751880.393,0.177,346.122
1746751880.396,0.176,346.128
1746751880.399,0.176,346.132
1746751880.401,0.176,346.137
1746751880.405,0.176,346.144
1746751880.408,0.176,346.148
1746751880.410,0.176,346.152
1746751880.413,0.176,346.156
1746751880.415,0.176,346.160
1746751880.417,0.176,346.165
1746751880.420,0.176,346.169
1746751880.423,0.175,346.173
1746751880.425,0.175,346.178
1746751880.428,0.175,346.183
1746751880.431,0.175,346.187
1746751880.433,0.175,346.192
1746751880.436,0.175,346.196
1746751880.439,0.175,346.202
1746751880.441,0.175,346.206
1746751880.444,0.175,346.210
1746751880.446,0.175,346.214
1746751880.448,0.174,346.218
1746751880.450,0.174,346.222
1746751880.454,0.174,346.227
1746751880.456,0.174,346.232
1746751880.461,0.174,346.239
1746751880.465,0.174,346.247
1746751880.469,0.174,346.253
1746751880.471,0.174,346.257
1746751880.472,0.174,346.260
1746751880.474,0.173,346.263
1746751880.478,0.173,346.270
1746751880.480,0.173,346.274
1746751880.482,0.173,346.277
1746751880.486,0.173,346.283
1746751880.487,0.173,346.286
1746751880.489,0.173,346.290
1746751880.491,0.173,346.293
1746751880.495,0.173,346.299
1746751880.498,0.173,346.304
1746751880.501,0.172,346.310
1746751880.504,0.172,346.316
1746751880.509,0.172,346.323
1746751880.511,0.172,346.327
1746751880.513,0.172,346.330
1746751880.515,0.172,346.334
1746751880.518,0.172,346.340
1746751880.522,0.172,346.347
1746751880.524,0.172,346.351
1746751880.526,0.172,346.354
1746751880.529,0.171,346.358
1746751880.531,0.171,346.361
1746751880.532,0.171,346.365
1746751880.534,0.171,346.368
1746751880.536,0.171,346.371
1746751880.538,0.171,346.374
1746751880.540,0.171,346.377
1746751880.541,0.171,346.380
1746751880.543,0.171,346.383
1746751880.546,0.171,346.389
1746751880.548,0.171,346.392
1746751880.550,0.171,346.395
1746751880.551,0.171,346.398
1746751880.555,0.170,346.404
1746751880.557,0.170,346.408
1746751880.559,0.170,346.411
1746751880.561,0.170,346.414
1746751880.562,0.170,346.418
1746751880.564,0.170,346.421
1746751880.566,0.170,346.424
1746751880.568,0.170,346.427
1746751880.570,0.170,346.431
1746751880.572,0.170,346.435
1746751880.574,0.170,346.438
1746751880.576,0.170,346.441
1746751880.578,0.170,346.444
1746751880.580,0.169,346.449
1746751880.582,0.169,346.452
1746751880.584,0.169,346.455
1746751880.586,0.169,346.460
1746751880.588,0.169,346.463
1746751880.590,0.169,346.467
1746751880.592,0.169,346.470
1746751880.594,0.169,346.473
1746751880.597,0.169,346.479
1746751880.599,0.169,346.483
1746751880.606,0.169,346.495
1746751880.609,0.168,346.499
1746751880.610,0.168,346.502
1746751880.613,0.168,346.506
1746751880.618,0.168,346.517
1746751880.621,0.168,346.521
1746751880.623,0.168,346.524
1746751880.625,0.168,346.528
1746751880.627,0.168,346.531
1746751880.628,0.168,346.535
1746751880.631,0.168,346.539
1746751880.633,0.168,346.543
1746751880.635,0.167,346.546
1746751880.637,0.167,346.549
1746751880.638,0.167,346.552
1746751880.640,0.167,346.555
1746751880.642,0.167,346.559
1746751880.644,0.167,346.562
1746751880.645,0.167,346.565
1746751880.647,0.167,346.568
1746751880.649,0.167,346.571
1746751880.651,0.167,346.574
1746751880.652,0.167,346.577
1746751880.654,0.167,346.580
1746751880.656,0.167,346.583
1746751880.658,0.167,346.586
1746751880.659,0.167,346.590
1746751880.661,0.166,346.593
1746751880.663,0.166,346.596
1746751880.664,0.166,346.599
1746751880.666,0.166,346.601
1746751880.668,0.166,346.605
1746751880.670,0.166,346.608
1746751880.671,0.166,346.611
1746751880.673,0.166,346.614
1746751880.675,0.166,346.617
1746751880.677,0.166,346.620
1746751880.678,0.166,346.624
1746751880.680,0.166,346.627
1746751880.682,0.166,346.630
1746751880.684,0.166,346.633
1746751880.686,0.166,346.636
1746751880.687,0.165,346.640
1746751880.689,0.165,346.643
1746751880.691,0.165,346.646
1746751880.693,0.165,346.649
1746751880.694,0.165,346.652
1746751880.698,0.165,346.659
1746751880.701,0.165,346.664
1746751880.703,0.165,346.667
1746751880.704,0.165,346.670
1746751880.706,0.165,346.673
1746751880.708,0.165,346.676
1746751880.710,0.165,346.680
1746751880.712,0.165,346.683
1746751880.713,0.165,346.686
1746751880.715,0.164,346.690
1746751880.717,0.164,346.693
1746751880.719,0.164,346.696
1746751880.721,0.164,346.699
1746751880.723,0.164,346.703
1746751880.724,0.164,346.706
1746751880.726,0.164,346.709
1746751880.728,0.164,346.713
1746751880.730,0.164,346.717
1746751880.732,0.164,346.720
1746751880.734,0.164,346.723
1746751880.736,0.164,346.727
1746751880.738,0.164,346.730
1746751880.740,0.164,346.733
1746751880.741,0.163,346.737
1746751880.743,0.163,346.740
1746751880.745,0.163,346.744
1746751880.747,0.163,346.747
1746751880.749,0.163,346.751
1746751880.751,0.163,346.754
1746751880.753,0.163,346.757
1746751880.755,0.163,346.761
1746751880.757,0.163,346.764
1746751880.758,0.163,346.768
1746751880.760,0.163,346.771
1746751880.762,0.163,346.775
1746751880.764,0.163,346.778
1746751880.766,0.163,346.781
1746751880.768,0.162,346.785
1746751880.770,0.162,346.789
1746751880.772,0.162,346.792
1746751880.774,0.162,346.796
1746751880.776,0.162,346.799
1746751880.778,0.162,346.803
1746751880.781,0.162,346.809
1746751880.783,0.162,346.813
1746751880.785,0.162,346.816
1746751880.787,0.162,346.820
1746751880.789,0.162,346.824
1746751880.791,0.162,346.827
1746751880.793,0.162,346.831
1746751880.795,0.161,346.834
1746751880.798,0.161,346.840
1746751880.800,0.161,346.844
1746751880.802,0.161,346.847
1746751880.804,0.161,346.851
1746751880.806,0.161,346.854
1746751880.808,0.161,346.858
1746751880.810,0.161,346.862
1746751880.812,0.161,346.866
1746751880.815,0.161,346.869
1746751880.817,0.161,346.873
1746751880.819,0.161,346.877
1746751880.821,0.161,346.881
1746751880.823,0.160,346.885
1746751880.825,0.160,346.889
1746751880.827,0.160,346.892
1746751880.829,0.160,346.896
1746751880.831,0.160,346.900
1746751880.834,0.160,346.904
1746751880.836,0.160,346.908
1746751880.838,0.160,346.912
1746751880.840,0.160,346.916
1746751880.842,0.160,346.919
1746751880.844,0.160,346.923
1746751880.846,0.160,346.927
1746751880.849,0.160,346.932
1746751880.851,0.159,346.935
1746751880.852,0.159,346.939
1746751880.854,0.159,346.942
1746751880.856,0.159,346.946
1746751880.859,0.159,346.951
1746751880.862,0.159,346.955
1746751880.864,0.159,346.959
1746751880.866,0.159,346.963
1746751880.868,0.159,346.966
1746751880.870,0.159,346.970
1746751880.872,0.159,346.974
1746751880.874,0.159,346.978
1746751880.876,0.159,346.981
1746751880.878,0.158,346.985
1746751880.880,0.158,346.988
1746751880.882,0.158,346.992
1746751880.884,0.158,346.997
1746751880.886,0.158,347.000
1746751880.888,0.158,347.004
1746751880.890,0.158,347.007
1746751880.892,0.158,347.010
1746751880.893,0.158,347.013
1746751880.895,0.158,347.017
1746751880.897,0.158,347.020
1746751880.899,0.158,347.023
1746751880.901,0.158,347.028
1746751880.903,0.158,347.031
1746751880.905,0.157,347.034
1746751880.906,0.157,347.037
1746751880.908,0.157,347.041
1746751880.910,0.157,347.044
1746751880.911,0.157,347.047
1746751880.913,0.157,347.050
1746751880.915,0.157,347.053
1746751880.916,0.157,347.056
1746751880.918,0.157,347.059
1746751880.920,0.157,347.062
1746751880.922,0.157,347.065
1746751880.923,0.157,347.069
1746751880.925,0.157,347.072
1746751880.927,0.157,347.075
1746751880.928,0.157,347.078
1746751880.930,0.157,347.081
1746751880.932,0.156,347.085
1746751880.934,0.156,347.088
1746751880.935,0.156,347.091
1746751880.937,0.156,347.094
1746751880.939,0.156,347.097
1746751880.940,0.156,347.100
1746751880.942,0.156,347.104
1746751880.944,0.156,347.107
1746751880.946,0.156,347.110
1746751880.947,0.156,347.113
1746751880.949,0.156,347.116
1746751880.951,0.156,347.119
1746751880.955,0.156,347.127
1746751880.956,0.156,347.130
1746751880.958,0.156,347.133
1746751880.960,0.155,347.137
1746751880.962,0.155,347.140
1746751880.964,0.155,347.144
1746751880.965,0.155,347.147
1746751880.968,0.155,347.151
1746751880.970,0.155,347.154
1746751880.971,0.155,347.158
1746751880.974,0.155,347.163
1746751880.976,0.155,347.166
1746751880.978,0.155,347.170
1746751880.979,0.155,347.173
1746751880.982,0.155,347.178
1746751880.986,0.155,347.185
1746751880.988,0.154,347.189
1746751880.990,0.154,347.192
1746751880.992,0.154,347.196
1746751880.993,0.154,347.199
1746751880.996,0.154,347.204
1746751880.998,0.154,347.207
1746751880.999,0.154,347.210
1746751881.001,0.154,347.213
1746751881.003,0.154,347.216
1746751881.004,0.154,347.219
1746751881.006,0.154,347.222
1746751881.008,0.154,347.226
1746751881.010,0.154,347.230
1746751881.012,0.154,347.234
1746751881.016,0.153,347.241
1746751881.019,0.153,347.246
1746751881.083,0.151,347.367
1746751881.091,0.151,347.381
1746751881.096,0.151,347.392
1746751881.101,0.150,347.401
1746751881.107,0.150,347.412
1746751881.322,0.143,347.824
1746751881.327,0.142,347.834
1746751881.330,0.142,347.838
1746751881.332,0.142,347.842
1746751881.334,0.142,347.846
1746751881.335,0.142,347.849
1746751881.337,0.142,347.853
1746751881.339,0.142,347.857
1746751881.342,0.142,347.861
1746751881.343,0.142,347.865
1746751881.346,0.142,347.870
1746751881.348,0.142,347.874
1746751881.350,0.142,347.878
1746751881.352,0.142,347.882
1746751881.354,0.141,347.886
1746751881.356,0.141,347.890
1746751881.358,0.141,347.893
1746751881.360,0.141,347.896
1746751881.361,0.141,347.900
1746751881.363,0.141,347.904
1746751881.365,0.141,347.907
1746751881.367,0.141,347.910
1746751881.369,0.141,347.914
1746751881.371,0.141,347.918
1746751881.373,0.141,347.922
1746751881.375,0.141,347.926
1746751881.377,0.141,347.930
1746751881.379,0.141,347.934
1746751881.381,0.141,347.938
1746751881.383,0.140,347.942
1746751881.386,0.140,347.948
1746751881.388,0.140,347.952
1746751881.390,0.140,347.955
1746751881.392,0.140,347.960
1746751881.395,0.140,347.966
1746751881.397,0.140,347.970
1746751881.399,0.140,347.973
1746751881.401,0.140,347.976
1746751881.403,0.140,347.980
1746751881.408,0.140,347.990
1746751881.415,0.139,348.004
1746751881.419,0.139,348.013
1746751881.421,0.139,348.017
1746751881.424,0.139,348.023
1746751881.430,0.139,348.035
1746751881.434,0.139,348.042
1746751881.436,0.139,348.046
1746751881.438,0.139,348.050
1746751881.440,0.138,348.054
1746751881.442,0.138,348.057
1746751881.443,0.138,348.060
1746751881.445,0.138,348.064
1746751881.447,0.138,348.067
1746751881.448,0.138,348.070
1746751881.450,0.138,348.074
1746751881.452,0.138,348.077
1746751881.454,0.138,348.081
1746751881.455,0.138,348.084
1746751881.457,0.138,348.088
1746751881.459,0.138,348.091
1746751881.461,0.138,348.095
1746751881.462,0.138,348.098
1746751881.464,0.138,348.101
1746751881.466,0.138,348.105
1746751881.468,0.138,348.108
1746751881.470,0.137,348.112
1746751881.471,0.137,348.116
1746751881.474,0.137,348.120
1746751881.476,0.137,348.124
1746751881.477,0.137,348.127
1746751881.479,0.137,348.131
1746751881.481,0.137,348.135
1746751881.483,0.137,348.138
1746751881.485,0.137,348.142
1746751881.486,0.137,348.145
1746751881.488,0.137,348.149
1746751881.490,0.137,348.152
1746751881.492,0.137,348.156
1746751881.494,0.137,348.159
1746751881.495,0.137,348.163
1746751881.497,0.137,348.167
1746751881.499,0.136,348.170
1746751881.501,0.136,348.174
1746751881.506,0.136,348.185
1746751881.508,0.136,348.188
1746751881.510,0.136,348.192
1746751881.512,0.136,348.195
1746751881.513,0.136,348.199
1746751881.515,0.136,348.201
1746751881.516,0.136,348.205
1746751881.518,0.136,348.208
1746751881.520,0.136,348.212
1746751881.522,0.136,348.215
1746751881.524,0.136,348.219
1746751881.525,0.136,348.222
1746751881.527,0.135,348.226
1746751881.529,0.135,348.229
1746751881.530,0.135,348.232
1746751881.532,0.135,348.236
1746751881.534,0.135,348.239
1746751881.535,0.135,348.243
1746751881.537,0.135,348.246
1746751881.539,0.135,348.249
1746751881.541,0.135,348.253
1746751881.542,0.135,348.256
1746751881.544,0.135,348.260
1746751881.546,0.135,348.264
1746751881.548,0.135,348.268
1746751881.550,0.135,348.271
1746751881.552,0.135,348.275
1746751881.554,0.135,348.279
1746751881.555,0.135,348.282
1746751881.557,0.134,348.286
1746751881.559,0.134,348.289
1746751881.561,0.134,348.293
1746751881.563,0.134,348.297
1746751881.564,0.134,348.300
1746751881.566,0.134,348.304
1746751881.568,0.134,348.307
1746751881.570,0.134,348.311
1746751881.572,0.134,348.315
1746751881.574,0.134,348.319
1746751881.576,0.134,348.323
1746751881.578,0.134,348.327
1746751881.580,0.134,348.331
1746751881.582,0.134,348.335
1746751881.584,0.134,348.339
1746751881.586,0.133,348.343
1746751881.588,0.133,348.347
1746751881.592,0.133,348.354
1746751881.594,0.133,348.359
1746751881.599,0.133,348.370
1746751881.601,0.133,348.374
1746751881.606,0.133,348.383
1746751881.608,0.133,348.387
1746751881.610,0.133,348.391
1746751881.612,0.133,348.396
1746751881.614,0.133,348.400
1746751881.616,0.132,348.404
1746751881.618,0.132,348.408
1746751881.620,0.132,348.412
1746751881.622,0.132,348.416
1746751881.624,0.132,348.420
1746751881.626,0.132,348.424
1746751881.628,0.132,348.428
1746751881.630,0.132,348.432
1746751881.632,0.132,348.435
1746751881.634,0.132,348.439
1746751881.635,0.132,348.442
1746751881.638,0.132,348.447
1746751881.640,0.132,348.451
1746751881.642,0.132,348.456
1746751881.644,0.132,348.460
1746751881.646,0.131,348.465
1746751881.648,0.131,348.468
1746751881.650,0.131,348.472
1746751881.652,0.131,348.476
1746751881.654,0.131,348.480
1746751881.656,0.131,348.483
1746751881.658,0.131,348.487
1746751881.660,0.131,348.492
1746751881.662,0.131,348.496
1746751881.664,0.131,348.499
1746751881.666,0.131,348.503
1746751881.667,0.131,348.506
1746751881.669,0.131,348.510
1746751881.671,0.131,348.514
