timestamp,qw,qx,qy,qz,roll,pitch,yaw
1746727393.893,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.903,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.913,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.923,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.933,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.943,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.953,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.963,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.973,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.983,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727393.993,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.003,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.013,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.023,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.033,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.043,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.053,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.063,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.073,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.083,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.093,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.890,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.900,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.910,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.920,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.930,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.940,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.950,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.960,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.970,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.980,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.990,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.000,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.010,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.020,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.030,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.040,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.050,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.060,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.070,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.080,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.090,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.892,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.902,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.912,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.922,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.932,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.942,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.952,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.962,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.972,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.982,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.992,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.002,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.012,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.022,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.032,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.042,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.052,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.062,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.072,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.082,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.092,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.894,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.904,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.914,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.924,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.934,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.944,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.954,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.964,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.974,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.984,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727394.994,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.004,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.014,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.024,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.034,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.044,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.054,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.064,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.074,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.084,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.094,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.891,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.901,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.911,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.921,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.931,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.941,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.951,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.961,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.971,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.981,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.991,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.001,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.011,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.021,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.031,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.041,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.051,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.061,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.071,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.081,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.091,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.893,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.903,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.913,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.923,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.933,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.943,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.953,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.963,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.973,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.983,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727395.993,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.003,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.013,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.023,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.033,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.043,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.053,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.063,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.073,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.083,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.093,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.891,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.901,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.911,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.921,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.931,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.941,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.951,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.961,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.971,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.981,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.991,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.001,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.011,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.021,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.031,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.041,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.051,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.061,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.071,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.081,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.091,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.892,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.902,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.912,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.922,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.932,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.942,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.952,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.962,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.972,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.982,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.992,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.002,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.012,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.022,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.032,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.042,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.052,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.062,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.072,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.082,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.092,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.894,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.904,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.914,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.924,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.934,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.944,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.954,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.964,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.974,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.984,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727396.994,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.004,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.014,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.024,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.034,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.044,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.054,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.064,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.074,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.084,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.094,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.892,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.902,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.912,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.922,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.932,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.942,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.952,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.962,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.972,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.982,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.992,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.002,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.012,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.022,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.032,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.042,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.052,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.062,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.072,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.082,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727398.092,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.893,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.903,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.913,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.923,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.933,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.943,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.953,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.963,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.973,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
1746727397.983,-0.026,0.778,-0.628,-0.001,-177.789,1.927,-77.770
