timestamp,qw,qx,qy,qz,roll,pitch,yaw
1746727292.890,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.900,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.910,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.920,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.930,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.940,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.950,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.960,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.970,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.980,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.990,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.000,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.010,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.020,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.030,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.040,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.050,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.060,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.070,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.080,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727293.090,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.892,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.902,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.912,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.922,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.932,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
1746727292.942,0.794,-0.278,0.188,-0.507,-39.239,0.970,-65.456
