timestamp,qw,qx,qy,qz,roll,pitch,yaw
1746727296.891,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.901,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.911,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.921,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.931,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.941,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.951,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.961,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.971,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.981,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.991,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.001,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.011,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.021,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.031,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.041,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.051,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.061,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.071,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.081,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.091,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.893,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.903,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.913,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.923,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.933,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.943,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.953,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.963,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.973,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.983,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727296.993,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.003,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.013,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.023,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.033,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.043,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.053,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.063,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.073,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.083,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.093,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.890,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.900,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.910,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.920,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.930,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.940,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.950,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.960,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.970,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.980,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.990,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.000,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.010,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.020,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.030,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.040,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.050,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.060,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.070,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.080,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.090,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.892,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.902,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.912,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.922,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.932,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.942,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.952,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.962,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.972,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.982,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.992,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.002,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.012,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.022,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.032,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.042,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.052,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.062,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.072,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.082,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727298.092,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.894,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.904,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.914,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.924,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.934,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.944,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.954,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.964,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
1746727297.974,0.706,-0.684,0.170,-0.065,-89.662,8.687,-19.144
