timestamp,amplitude,frequency
1747368991.942,1.000,369.890
1747368991.944,1.000,369.883
1747368991.946,1.000,369.875
1747368991.949,1.000,369.867
1747368991.951,1.000,369.859
1747368991.953,1.000,369.851
1747368991.955,1.000,369.842
1747368991.958,1.000,369.835
1747368991.960,1.000,369.827
1747368991.962,1.000,369.819
1747368991.964,1.000,369.812
1747368991.966,1.000,369.805
1747368991.968,1.000,369.797
1747368991.970,1.000,369.790
1747368991.972,1.000,369.783
1747368991.982,1.000,369.748
1747368991.984,1.000,369.741
1747368991.986,1.000,369.733
1747368991.988,1.000,369.726
1747368991.990,1.000,369.719
1747368991.992,1.000,369.712
1747368991.994,1.000,369.705
1747368991.996,1.000,369.698
1747368991.998,1.000,369.691
1747368992.000,1.000,369.684
1747368992.002,1.000,369.677
1747368992.004,1.000,369.670
1747368992.006,1.000,369.663
1747368992.008,1.000,369.655
1747368992.010,1.000,369.648
1747368992.012,1.000,369.640
1747368992.014,1.000,369.633
1747368992.016,1.000,369.626
1747368992.018,1.000,369.619
1747368992.020,1.000,369.611
1747368992.022,1.000,369.604
1747368992.024,1.000,369.597
1747368992.026,1.000,369.589
1747368992.029,1.000,369.582
1747368992.031,1.000,369.574
1747368992.033,1.000,369.567
1747368992.035,1.000,369.560
1747368992.037,1.000,369.552
1747368992.039,1.000,369.545
1747368992.041,1.000,369.538
1747368992.043,1.000,369.531
1747368992.045,1.000,369.523
1747368992.047,1.000,369.516
1747368992.049,1.000,369.509
1747368992.051,1.000,369.501
1747368992.054,1.000,369.493
1747368992.056,1.000,369.485
1747368992.058,1.000,369.478
1747368992.060,1.000,369.471
1747368992.062,1.000,369.463
1747368992.064,1.000,369.456
1747368992.066,1.000,369.448
1747368992.068,1.000,369.441
1747368992.071,1.000,369.433
1747368992.073,1.000,369.426
1747368992.075,1.000,369.418
1747368992.078,1.000,369.408
1747368992.080,1.000,369.401
1747368992.082,1.000,369.393
1747368992.084,1.000,369.385
1747368992.097,1.000,369.338
1747368992.100,1.000,369.330
1747368992.102,1.000,369.322
1747368992.104,1.000,369.314
1747368992.106,1.000,369.306
1747368992.109,1.000,369.298
1747368992.111,1.000,369.290
1747368992.113,1.000,369.283
1747368992.116,1.000,369.273
1747368992.118,1.000,369.265
1747368992.120,1.000,369.257
1747368992.123,1.000,369.249
1747368992.125,1.000,369.241
1747368992.127,1.000,369.232
1747368992.130,1.000,369.224
1747368992.132,1.000,369.215
1747368992.135,1.000,369.206
1747368992.137,1.000,369.198
1747368992.139,1.000,369.189
1747368992.142,1.000,369.179
1747368992.145,1.000,369.170
1747368992.147,1.000,369.161
1747368992.150,1.000,369.153
1747368992.152,1.000,369.144
1747368992.155,1.000,369.135
1747368992.157,1.000,369.127
1747368992.160,1.000,369.118
1747368992.162,1.000,369.109
1747368992.165,1.000,369.101
1747368992.167,1.000,369.092
1747368992.170,1.000,369.082
1747368992.172,1.000,369.073
1747368992.175,1.000,369.064
1747368992.177,1.000,369.056
1747368992.180,1.000,369.047
1747368992.182,1.000,369.038
1747368992.185,1.000,369.030
1747368992.187,1.000,369.021
1747368992.190,1.000,369.012
1747368992.192,1.000,369.003
1747368992.195,1.000,368.994
1747368992.198,1.000,368.982
1747368992.201,1.000,368.973
1747368992.204,1.000,368.963
1747368992.206,1.000,368.954
1747368992.209,1.000,368.945
1747368992.212,1.000,368.935
1747368992.214,1.000,368.926
1747368992.217,1.000,368.916
1747368992.220,1.000,368.907
1747368992.232,1.000,368.865
1747368992.234,1.000,368.855
1747368992.238,1.000,368.844
1747368992.240,1.000,368.834
1747368992.243,1.000,368.824
1747368992.246,1.000,368.815
1747368992.249,1.000,368.805
1747368992.251,1.000,368.795
1747368992.254,1.000,368.786
1747368992.257,1.000,368.776
1747368992.260,1.000,368.766
1747368992.263,1.000,368.756
1747368992.266,1.000,368.745
1747368992.269,1.000,368.733
1747368992.272,1.000,368.724
1747368992.274,1.000,368.715
1747368992.277,1.000,368.706
1747368992.279,1.000,368.697
1747368992.282,1.000,368.688
1747368992.285,1.000,368.679
1747368992.287,1.000,368.669
1747368992.290,1.000,368.660
1747368992.293,1.000,368.650
1747368992.296,1.000,368.641
1747368992.299,1.000,368.629
1747368992.302,1.000,368.619
1747368992.304,1.000,368.610
1747368992.307,1.000,368.600
1747368992.310,1.000,368.590
1747368992.313,1.000,368.580
1747368992.316,1.000,368.570
1747368992.319,1.000,368.560
1747368992.321,1.000,368.551
1747368992.324,1.000,368.541
1747368992.326,1.000,368.532
1747368992.330,1.000,368.521
1747368992.332,1.000,368.512
1747368992.335,1.000,368.503
1747368992.338,1.000,368.494
1747368992.340,1.000,368.484
1747368992.343,1.000,368.475
1747368992.346,1.000,368.465
1747368992.349,1.000,368.455
1747368992.351,1.000,368.445
1747368992.354,1.000,368.435
1747368992.357,1.000,368.425
1747368992.361,1.000,368.413
1747368992.364,1.000,368.402
1747368992.367,1.000,368.392
1747368992.370,1.000,368.382
1747368992.386,1.000,368.323
1747368992.389,1.000,368.313
1747368992.392,1.000,368.303
1747368992.395,1.000,368.293
1747368992.398,1.000,368.282
1747368992.401,1.000,368.272
1747368992.404,1.000,368.262
1747368992.407,1.000,368.250
1747368992.410,1.000,368.240
1747368992.414,1.000,368.229
1747368992.417,1.000,368.217
1747368992.420,1.000,368.206
1747368992.423,1.000,368.195
1747368992.426,1.000,368.184
1747368992.430,1.000,368.172
1747368992.433,1.000,368.161
1747368992.436,1.000,368.149
1747368992.484,1.000,367.984
1747368992.486,1.000,367.976
1747368992.489,1.000,367.968
1747368992.491,1.000,367.959
1747368992.493,1.000,367.951
1747368992.496,1.000,367.943
1747368992.498,1.000,367.935
1747368992.500,1.000,367.927
1747368992.503,1.000,367.919
1747368992.505,1.000,367.911
1747368992.507,1.000,367.902
1747368992.510,1.000,367.894
1747368992.512,1.000,367.887
1747368992.514,1.000,367.879
1747368992.517,1.000,367.871
1747368992.519,1.000,367.863
1747368992.521,1.000,367.856
1747368992.523,1.000,367.848
1747368992.525,1.000,367.840
1747368992.528,1.000,367.831
1747368992.530,1.000,367.824
1747368992.532,1.000,367.816
1747368992.535,1.000,367.808
1747368992.537,1.000,367.800
1747368992.539,1.000,367.792
1747368992.542,1.000,367.784
1747368992.544,1.000,367.776
1747368992.546,1.000,367.768
1747368992.548,1.000,367.760
1747368992.551,1.000,367.752
1747368992.554,1.000,367.742
1747368992.556,1.000,367.734
1747368992.558,0.999,367.726
1747368992.572,0.999,367.679
1747368992.574,0.999,367.671
1747368992.577,0.999,367.663
1747368992.579,0.999,367.654
1747368992.582,0.999,367.646
1747368992.584,0.999,367.638
1747368992.586,0.999,367.629
1747368992.589,0.999,367.621
1747368992.592,0.999,367.611
1747368992.594,0.999,367.602
1747368992.597,0.999,367.594
1747368992.599,0.999,367.585
1747368992.602,0.999,367.576
1747368992.604,0.999,367.567
1747368992.607,0.999,367.558
1747368992.610,0.999,367.549
1747368992.612,0.999,367.540
1747368992.615,0.999,367.531
1747368992.617,0.999,367.523
1747368992.621,0.999,367.512
1747368992.623,0.999,367.502
1747368992.626,0.999,367.493
1747368992.628,0.999,367.484
1747368992.631,0.999,367.475
1747368992.634,0.999,367.466
1747368992.636,0.999,367.457
1747368992.639,0.999,367.448
1747368992.642,0.999,367.439
1747368992.644,0.999,367.430
1747368992.647,0.999,367.422
1747368992.650,0.999,367.411
1747368992.652,0.999,367.402
1747368992.655,0.999,367.393
1747368992.658,0.999,367.384
1747368992.660,0.999,367.375
1747368992.663,0.999,367.366
1747368992.666,0.999,367.357
1747368992.668,0.999,367.347
1747368992.671,0.999,367.338
1747368992.674,0.999,367.328
1747368992.677,0.999,367.319
1747368992.680,0.999,367.307
1747368992.683,0.999,367.297
1747368992.686,0.999,367.288
1747368992.688,0.999,367.278
1747368992.691,0.999,367.269
1747368992.694,0.999,367.259
1747368992.697,0.999,367.249
1747368992.700,0.999,367.239
1747368992.703,0.999,367.230
1747368992.714,0.999,367.190
1747368992.717,0.999,367.181
1747368992.720,0.999,367.170
1747368992.723,0.999,367.161
1747368992.725,0.999,367.151
1747368992.728,0.999,367.142
1747368992.731,0.999,367.132
1747368992.734,0.999,367.122
1747368992.737,0.999,367.112
1747368992.740,0.999,367.103
1747368992.743,0.999,367.093
1747368992.745,0.999,367.083
1747368992.748,0.999,367.073
1747368992.752,0.999,367.061
1747368992.755,0.999,367.051
1747368992.758,0.999,367.041
1747368992.760,0.999,367.032
1747368992.763,0.999,367.022
1747368992.766,0.999,367.012
1747368992.769,0.999,367.002
1747368992.772,0.999,366.992
1747368992.775,0.999,366.981
1747368992.780,0.999,366.964
1747368992.783,0.999,366.954
1747368992.787,0.999,366.942
1747368992.789,0.999,366.933
1747368992.792,0.999,366.924
1747368992.794,0.999,366.916
1747368992.797,0.999,366.907
1747368992.800,0.999,366.898
1747368992.802,0.999,366.889
1747368992.805,0.999,366.880
1747368992.807,0.999,366.871
1747368992.810,0.999,366.863
1747368992.813,0.999,366.854
1747368992.816,0.999,366.842
1747368992.819,0.999,366.833
1747368992.821,0.999,366.824
1747368992.824,0.999,366.814
1747368992.827,0.999,366.805
1747368992.830,0.999,366.796
1747368992.832,0.999,366.786
1747368992.835,0.999,366.777
1747368992.838,0.999,366.768
1747368992.840,0.999,366.759
1747368992.843,0.999,366.749
1747368992.847,0.999,366.738
1747368992.849,0.999,366.728
1747368992.852,0.999,366.719
1747368992.855,0.999,366.710
1747368992.866,0.999,366.670
1747368992.869,0.999,366.660
1747368992.872,0.999,366.651
1747368992.875,0.999,366.641
1747368992.878,0.999,366.631
1747368992.881,0.999,366.622
1747368992.884,0.999,366.612
1747368992.886,0.998,366.603
1747368992.890,0.998,366.590
1747368992.893,0.998,366.580
1747368992.895,0.998,366.572
1747368992.898,0.998,366.563
1747368992.901,0.998,366.554
1747368992.903,0.998,366.545
1747368992.906,0.998,366.536
1747368992.908,0.998,366.528
1747368992.911,0.998,366.519
1747368992.914,0.998,366.510
1747368992.916,0.998,366.502
1747368992.919,0.998,366.491
1747368992.922,0.998,366.482
1747368992.925,0.998,366.473
1747368992.927,0.998,366.464
1747368992.930,0.998,366.456
1747368992.932,0.998,366.448
1747368992.934,0.998,366.440
1747368992.937,0.998,366.431
1747368992.939,0.998,366.423
1747368992.942,0.998,366.415
1747368992.944,0.998,366.407
1747368992.947,0.998,366.397
1747368992.950,0.998,366.388
1747368992.952,0.998,366.380
1747368992.954,0.998,366.372
1747368992.957,0.998,366.363
1747368992.959,0.998,366.355
1747368992.962,0.998,366.347
1747368992.964,0.998,366.339
1747368992.967,0.998,366.330
1747368992.969,0.998,366.322
1747368992.972,0.998,366.314
1747368992.975,0.998,366.304
1747368992.977,0.998,366.296
1747368992.979,0.998,366.287
1747368992.982,0.998,366.279
1747368992.984,0.998,366.271
1747368992.987,0.998,366.263
1747368992.989,0.998,366.254
1747368992.992,0.998,366.245
1747368992.994,0.998,366.237
1747368993.004,0.998,366.203
1747368993.007,0.998,366.195
1747368993.010,0.998,366.185
1747368993.012,0.998,366.176
1747368993.015,0.998,366.168
1747368993.018,0.998,366.159
1747368993.020,0.998,366.150
1747368993.023,0.998,366.140
1747368993.026,0.998,366.131
1747368993.028,0.998,366.122
1747368993.031,0.998,366.114
1747368993.033,0.998,366.105
1747368993.036,0.998,366.096
1747368993.039,0.998,366.085
1747368993.042,0.998,366.077
1747368993.044,0.998,366.068
1747368993.047,0.998,366.060
1747368993.050,0.998,366.051
1747368993.052,0.998,366.042
1747368993.055,0.998,366.033
1747368993.058,0.998,366.024
1747368993.060,0.998,366.014
1747368993.063,0.998,366.005
1747368993.066,0.998,365.996
1747368993.069,0.998,365.986
1747368993.072,0.998,365.977
1747368993.074,0.998,365.968
1747368993.077,0.998,365.959
1747368993.079,0.998,365.950
1747368993.082,0.998,365.941
1747368993.085,0.998,365.933
1747368993.087,0.998,365.924
1747368993.090,0.998,365.915
1747368993.093,0.998,365.905
1747368993.095,0.998,365.896
1747368993.099,0.998,365.885
1747368993.102,0.998,365.876
1747368993.104,0.998,365.867
1747368993.107,0.998,365.858
1747368993.110,0.998,365.849
1747368993.112,0.997,365.839
1747368993.115,0.997,365.830
1747368993.118,0.997,365.820
1747368993.121,0.997,365.810
1747368993.124,0.997,365.801
1747368993.127,0.997,365.791
1747368993.130,0.997,365.779
1747368993.133,0.997,365.770
1747368993.136,0.997,365.760
1747368993.139,0.997,365.750
1747368993.150,0.997,365.715
1747368993.153,0.997,365.705
1747368993.155,0.997,365.695
1747368993.158,0.997,365.686
1747368993.161,0.997,365.676
1747368993.164,0.997,365.666
1747368993.167,0.997,365.656
1747368993.171,0.997,365.644
1747368993.174,0.997,365.634
1747368993.177,0.997,365.624
1747368993.180,0.997,365.614
1747368993.183,0.997,365.604
1747368993.186,0.997,365.594
1747368993.189,0.997,365.584
1747368993.192,0.997,365.575
1747368993.195,0.997,365.565
1747368993.197,0.997,365.555
1747368993.201,0.997,365.545
1747368993.204,0.997,365.532
1747368993.207,0.997,365.523
1747368993.210,0.997,365.513
1747368993.213,0.997,365.504
1747368993.216,0.997,365.494
1747368993.218,0.997,365.485
1747368993.221,0.997,365.475
1747368993.224,0.997,365.465
1747368993.227,0.997,365.456
1747368993.230,0.997,365.446
1747368993.233,0.997,365.436
1747368993.237,0.997,365.423
1747368993.240,0.997,365.413
1747368993.243,0.997,365.404
1747368993.246,0.997,365.394
1747368993.249,0.997,365.384
1747368993.252,0.997,365.374
1747368993.255,0.997,365.364
1747368993.257,0.997,365.355
1747368993.260,0.997,365.345
1747368993.263,0.997,365.335
1747368993.266,0.997,365.326
1747368993.270,0.997,365.313
1747368993.273,0.997,365.303
1747368993.276,0.997,365.294
1747368993.279,0.997,365.284
1747368993.282,0.997,365.275
1747368993.284,0.997,365.265
1747368993.287,0.997,365.256
1747368993.290,0.997,365.246
1747368993.293,0.997,365.237
1747368993.296,0.996,365.227
1747368993.305,0.996,365.196
1747368993.308,0.996,365.186
1747368993.312,0.996,365.174
1747368993.315,0.996,365.164
1747368993.318,0.996,365.155
1747368993.321,0.996,365.145
1747368993.323,0.996,365.136
1747368993.326,0.996,365.126
1747368993.329,0.996,365.117
1747368993.332,0.996,365.107
1747368993.335,0.996,365.097
1747368993.338,0.996,365.086
1747368993.341,0.996,365.076
1747368993.345,0.996,365.064
1747368993.348,0.996,365.054
1747368993.351,0.996,365.044
1747368993.354,0.996,365.034
1747368993.357,0.996,365.024
1747368993.360,0.996,365.014
1747368993.363,0.996,365.005
1747368993.366,0.996,364.995
1747368993.369,0.996,364.985
1747368993.372,0.996,364.975
1747368993.375,0.996,364.965
1747368993.379,0.996,364.953
1747368993.382,0.996,364.943
1747368993.385,0.996,364.933
1747368993.388,0.996,364.923
1747368993.391,0.996,364.914
1747368993.394,0.996,364.904
1747368993.396,0.996,364.894
1747368993.400,0.996,364.884
1747368993.402,0.996,364.875
1747368993.405,0.996,364.865
1747368993.408,0.996,364.855
1747368993.412,0.996,364.842
1747368993.415,0.996,364.833
1747368993.418,0.996,364.823
1747368993.421,0.996,364.813
1747368993.424,0.996,364.803
1747368993.427,0.996,364.794
1747368993.430,0.996,364.784
1747368993.432,0.996,364.776
1747368993.435,0.996,364.767
1747368993.438,0.996,364.758
1747368993.449,0.996,364.721
1747368993.452,0.996,364.711
1747368993.455,0.995,364.702
1747368993.458,0.995,364.692
1747368993.460,0.995,364.684
1747368993.473,0.995,364.643
1747368993.476,0.995,364.634
1747368993.478,0.995,364.625
1747368993.481,0.995,364.616
1747368993.484,0.995,364.606
1747368993.487,0.995,364.596
1747368993.490,0.995,364.585
1747368993.493,0.995,364.575
1747368993.496,0.995,364.566
1747368993.499,0.995,364.557
1747368993.502,0.995,364.547
1747368993.505,0.995,364.537
1747368993.508,0.995,364.527
1747368993.511,0.995,364.518
1747368993.514,0.995,364.508
1747368993.517,0.995,364.499
1747368993.520,0.995,364.489
1747368993.522,0.995,364.480
1747368993.525,0.995,364.471
1747368993.529,0.995,364.458
1747368993.532,0.995,364.449
1747368993.535,0.995,364.439
1747368993.538,0.995,364.430
1747368993.541,0.995,364.420
1747368993.544,0.995,364.410
1747368993.547,0.995,364.400
1747368993.550,0.995,364.390
1747368993.553,0.995,364.380
1747368993.556,0.995,364.370
1747368993.559,0.995,364.360
1747368993.563,0.995,364.348
1747368993.566,0.995,364.337
1747368993.569,0.995,364.327
1747368993.572,0.995,364.317
1747368993.575,0.995,364.307
1747368993.578,0.995,364.297
1747368993.582,0.995,364.286
1747368993.585,0.995,364.276
1747368993.588,0.995,364.266
1747368993.591,0.995,364.255
1747368993.594,0.995,364.245
1747368993.599,0.994,364.231
1747368993.602,0.994,364.221
1747368993.605,0.994,364.210
1747368993.608,0.994,364.200
1747368993.611,0.994,364.189
1747368993.614,0.994,364.179
1747368993.618,0.994,364.169
1747368993.621,0.994,364.158
1747368993.624,0.994,364.147
1747368993.637,0.994,364.105
1747368993.640,0.994,364.095
1747368993.645,0.994,364.081
1747368993.648,0.994,364.071
1747368993.651,0.994,364.060
1747368993.654,0.994,364.049
1747368993.657,0.994,364.039
1747368993.661,0.994,364.029
1747368993.664,0.994,364.018
1747368993.667,0.994,364.007
1747368993.671,0.994,363.997
1747368993.674,0.994,363.986
1747368993.677,0.994,363.976
1747368993.681,0.994,363.961
1747368993.685,0.994,363.951
1747368993.688,0.994,363.941
1747368993.691,0.994,363.931
1747368993.694,0.994,363.920
1747368993.697,0.994,363.909
1747368993.701,0.994,363.899
1747368993.704,0.994,363.889
1747368993.707,0.994,363.878
1747368993.710,0.994,363.868
1747368993.713,0.994,363.857
1747368993.718,0.994,363.843
1747368993.721,0.994,363.833
1747368993.724,0.994,363.823
1747368993.727,0.993,363.812
1747368993.731,0.993,363.802
1747368993.734,0.993,363.791
1747368993.737,0.993,363.781
1747368993.740,0.993,363.770
1747368993.744,0.993,363.759
1747368993.747,0.993,363.749
1747368993.750,0.993,363.738
1747368993.755,0.993,363.724
1747368993.758,0.993,363.713
1747368993.761,0.993,363.702
1747368993.765,0.993,363.692
1747368993.768,0.993,363.681
1747368993.771,0.993,363.670
1747368993.775,0.993,363.660
1747368993.778,0.993,363.649
1747368993.781,0.993,363.639
1747368993.784,0.993,363.628
1747368993.788,0.993,363.617
1747368993.792,0.993,363.603
1747368993.795,0.993,363.592
1747368993.799,0.993,363.582
1747368993.802,0.993,363.571
1747368993.816,0.993,363.526
1747368993.819,0.993,363.515
1747368993.822,0.993,363.505
1747368993.826,0.993,363.494
1747368993.829,0.993,363.484
1747368993.832,0.993,363.473
1747368993.836,0.993,363.462
1747368993.840,0.993,363.449
1747368993.843,0.993,363.439
1747368993.846,0.992,363.428
1747368993.850,0.992,363.418
1747368993.853,0.992,363.407
1747368993.856,0.992,363.397
1747368993.859,0.992,363.386
1747368993.863,0.992,363.376
1747368993.866,0.992,363.365
1747368993.869,0.992,363.354
1747368993.873,0.992,363.343
1747368993.876,0.992,363.332
1747368993.881,0.992,363.318
1747368993.884,0.992,363.307
1747368993.887,0.992,363.296
1747368993.891,0.992,363.286
1747368993.894,0.992,363.275
1747368993.897,0.992,363.264
1747368993.901,0.992,363.254
1747368993.904,0.992,363.243
1747368993.907,0.992,363.233
1747368993.911,0.992,363.222
1747368993.914,0.992,363.212
1747368993.918,0.992,363.199
1747368993.921,0.992,363.188
1747368993.925,0.992,363.176
1747368993.928,0.992,363.165
1747368993.932,0.992,363.155
1747368993.935,0.992,363.144
1747368993.938,0.992,363.133
1747368993.942,0.992,363.123
1747368993.945,0.992,363.112
1747368993.948,0.992,363.102
1747368993.951,0.992,363.092
1747368993.956,0.992,363.078
1747368993.959,0.991,363.067
1747368993.962,0.991,363.057
1747368993.966,0.991,363.046
1747368993.969,0.991,363.035
1747368993.972,0.991,363.024
1747368993.976,0.991,363.013
1747368993.979,0.991,363.003
1747368993.983,0.991,362.992
1747368993.996,0.991,362.950
1747368993.999,0.991,362.939
1747368994.004,0.991,362.925
1747368994.007,0.991,362.914
1747368994.010,0.991,362.903
1747368994.014,0.991,362.893
1747368994.017,0.991,362.882
1747368994.021,0.991,362.870
1747368994.024,0.991,362.859
1747368994.028,0.991,362.848
1747368994.031,0.991,362.837
1747368994.035,0.991,362.826
1747368994.038,0.991,362.816
1747368994.042,0.991,362.801
1747368994.046,0.991,362.790
1747368994.049,0.991,362.780
1747368994.053,0.991,362.769
1747368994.056,0.991,362.758
1747368994.059,0.991,362.747
1747368994.063,0.991,362.737
1747368994.066,0.990,362.726
1747368994.069,0.990,362.716
1747368994.073,0.990,362.705
1747368994.076,0.990,362.694
1747368994.081,0.990,362.680
1747368994.084,0.990,362.669
1747368994.087,0.990,362.659
1747368994.091,0.990,362.649
1747368994.094,0.990,362.638
1747368994.097,0.990,362.627
1747368994.101,0.990,362.616
1747368994.104,0.990,362.606
1747368994.107,0.990,362.595
1747368994.111,0.990,362.585
1747368994.114,0.990,362.574
1747368994.118,0.990,362.560
1747368994.122,0.990,362.550
1747368994.125,0.990,362.539
1747368994.128,0.990,362.529
1747368994.132,0.990,362.518
1747368994.135,0.990,362.507
1747368994.139,0.990,362.497
1747368994.142,0.990,362.486
1747368994.145,0.990,362.476
1747368994.149,0.990,362.465
1747368994.152,0.990,362.454
1747368994.157,0.990,362.439
1747368994.160,0.990,362.428
1747368994.164,0.990,362.417
1747368994.167,0.989,362.407
1747368994.182,0.989,362.360
1747368994.185,0.989,362.350
1747368994.189,0.989,362.339
1747368994.192,0.989,362.328
1747368994.196,0.989,362.317
1747368994.199,0.989,362.306
1747368994.202,0.989,362.295
1747368994.251,0.989,362.141
1747368994.255,0.989,362.131
1747368994.258,0.989,362.122
1747368994.261,0.988,362.112
1747368994.264,0.988,362.102
1747368994.267,0.988,362.092
1747368994.270,0.988,362.082
1747368994.274,0.988,362.072
1747368994.278,0.988,362.058
1747368994.281,0.988,362.048
1747368994.285,0.988,362.038
1747368994.288,0.988,362.027
1747368994.291,0.988,362.016
1747368994.295,0.988,362.006
1747368994.298,0.988,361.995
1747368994.301,0.988,361.985
1747368994.305,0.988,361.974
1747368994.308,0.988,361.963
1747368994.312,0.988,361.952
1747368994.316,0.988,361.938
1747368994.320,0.988,361.928
1747368994.323,0.988,361.918
1747368994.326,0.988,361.907
1747368994.330,0.988,361.897
