timestamp,qw,qx,qy,qz,roll,pitch,yaw
1746733511.892,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.902,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.912,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.922,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.932,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.942,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.952,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.962,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.972,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.982,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733511.992,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.002,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.012,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.022,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.032,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.042,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.052,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.062,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.072,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.082,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.092,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.891,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.901,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.911,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.921,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.931,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.941,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.951,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.961,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.971,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.981,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.991,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.001,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.011,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.021,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.031,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.041,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.051,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.061,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.071,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.081,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.091,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.893,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.903,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.913,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.923,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.933,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.943,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.953,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.963,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.973,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.983,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733512.993,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.003,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.013,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.023,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.033,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.043,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.053,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.063,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.073,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.083,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.093,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.891,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.901,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.911,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.921,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.931,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.941,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.951,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.961,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.971,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.981,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.991,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.001,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.011,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.021,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.031,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.041,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.051,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.061,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.071,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.081,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.091,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.892,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.902,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.912,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.922,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.932,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.942,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.952,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.962,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.972,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.982,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733513.992,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.002,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.012,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.022,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.032,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.042,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.052,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.062,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.072,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.082,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.092,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.890,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.900,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.910,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.920,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.930,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.940,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.950,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.960,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.970,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.980,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.990,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.000,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.010,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.020,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.030,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.040,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.050,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.060,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.070,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.080,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.090,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.892,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.902,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.912,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.922,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.932,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.942,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.952,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.962,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.972,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.982,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.992,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.002,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.012,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.022,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.032,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.042,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.052,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.062,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.072,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.082,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733515.092,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.893,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.903,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.913,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.923,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
1746733514.933,0.797,-0.025,0.049,-0.601,-5.724,2.748,-74.131
