timestamp,qw,qx,qy,qz,roll,pitch,yaw
1746733513.891,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.901,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.911,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.921,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.931,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.941,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.951,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.961,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.971,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.981,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.991,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.001,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.011,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.021,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.031,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.041,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.051,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.061,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.071,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.081,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.091,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.893,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.903,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.913,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.923,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.933,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.943,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.953,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.963,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.973,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.983,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733513.993,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.003,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.013,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.023,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.033,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.043,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.053,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.063,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.073,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.083,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.093,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.891,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.901,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.911,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.921,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.931,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.941,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.951,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.961,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
1746733514.971,0.707,-0.693,0.141,-0.023,-89.942,9.633,-13.301
