timestamp,value
1747368896.154,-9.854,-4.711,1.743
1747368896.156,-9.855,-4.711,1.743
1747368896.158,-9.855,-4.712,1.744
1747368896.159,-9.855,-4.712,1.744
1747368896.161,-9.855,-4.713,1.745
1747368896.163,-9.856,-4.714,1.745
1747368896.164,-9.856,-4.714,1.746
1747368896.166,-9.856,-4.715,1.746
1747368896.168,-9.857,-4.715,1.747
1747368896.170,-9.857,-4.716,1.747
1747368896.171,-9.857,-4.716,1.748
1747368896.173,-9.857,-4.717,1.748
1747368896.175,-9.858,-4.718,1.749
1747368896.176,-9.858,-4.718,1.749
1747368896.178,-9.858,-4.719,1.750
1747368896.180,-9.859,-4.719,1.750
1747368896.182,-9.859,-4.720,1.751
1747368896.183,-9.859,-4.720,1.751
1747368896.185,-9.859,-4.721,1.752
1747368896.187,-9.860,-4.722,1.752
1747368896.189,-9.860,-4.722,1.753
1747368896.190,-9.860,-4.723,1.753
1747368896.192,-9.861,-4.723,1.754
1747368896.194,-9.861,-4.724,1.754
1747368896.196,-9.861,-4.724,1.755
1747368896.197,-9.862,-4.725,1.755
1747368896.199,-9.862,-4.726,1.756
1747368896.201,-9.862,-4.726,1.756
1747368896.203,-9.862,-4.727,1.757
1747368896.204,-9.863,-4.727,1.757
1747368896.206,-9.863,-4.728,1.758
1747368896.208,-9.863,-4.728,1.758
1747368896.210,-9.864,-4.729,1.759
1747368896.211,-9.864,-4.730,1.759
1747368896.213,-9.864,-4.730,1.760
1747368896.215,-9.864,-4.731,1.760
1747368896.216,-9.865,-4.731,1.761
1747368896.218,-9.865,-4.732,1.761
1747368896.220,-9.865,-4.732,1.762
1747368896.228,-9.867,-4.735,1.764
1747368896.230,-9.867,-4.736,1.765
1747368896.232,-9.867,-4.736,1.765
1747368896.233,-9.867,-4.737,1.766
1747368896.235,-9.868,-4.737,1.766
1747368896.236,-9.868,-4.738,1.766
1747368896.238,-9.868,-4.738,1.767
1747368896.240,-9.868,-4.739,1.767
1747368896.242,-9.869,-4.739,1.768
1747368896.243,-9.869,-4.740,1.768
1747368896.245,-9.869,-4.740,1.769
1747368896.246,-9.870,-4.741,1.769
1747368896.248,-9.870,-4.741,1.770
1747368896.250,-9.870,-4.742,1.770
1747368896.252,-9.870,-4.743,1.771
1747368896.254,-9.871,-4.743,1.771
1747368896.256,-9.871,-4.744,1.772
1747368896.257,-9.871,-4.744,1.772
1747368896.259,-9.872,-4.745,1.773
1747368896.261,-9.872,-4.745,1.773
1747368896.263,-9.872,-4.746,1.774
1747368896.264,-9.872,-4.746,1.774
1747368896.266,-9.873,-4.747,1.775
1747368896.268,-9.873,-4.748,1.775
1747368896.270,-9.873,-4.748,1.776
1747368896.272,-9.874,-4.749,1.776
1747368896.273,-9.874,-4.749,1.777
1747368896.275,-9.874,-4.750,1.777
1747368896.277,-9.874,-4.750,1.778
1747368896.279,-9.875,-4.751,1.778
1747368896.281,-9.875,-4.752,1.779
1747368896.282,-9.875,-4.752,1.779
1747368896.284,-9.876,-4.753,1.780
1747368896.286,-9.876,-4.753,1.780
1747368896.288,-9.876,-4.754,1.781
1747368896.290,-9.876,-4.754,1.781
1747368896.292,-9.877,-4.755,1.782
1747368896.294,-9.877,-4.756,1.782
1747368896.295,-9.877,-4.756,1.783
1747368896.297,-9.878,-4.757,1.783
1747368896.299,-9.878,-4.757,1.784
1747368896.301,-9.878,-4.758,1.784
1747368896.303,-9.878,-4.758,1.785
1747368896.305,-9.879,-4.759,1.785
1747368896.306,-9.879,-4.760,1.786
1747368896.308,-9.879,-4.760,1.786
1747368896.310,-9.880,-4.761,1.787
1747368896.312,-9.880,-4.761,1.787
1747368896.314,-9.880,-4.762,1.788
1747368896.316,-9.881,-4.762,1.788
1747368896.327,-9.882,-4.766,1.791
1747368896.329,-9.882,-4.766,1.792
1747368896.331,-9.883,-4.767,1.792
1747368896.333,-9.883,-4.767,1.793
1747368896.334,-9.883,-4.768,1.793
1747368896.336,-9.884,-4.769,1.794
1747368896.338,-9.884,-4.769,1.794
1747368896.340,-9.884,-4.770,1.795
1747368896.342,-9.885,-4.770,1.795
1747368896.344,-9.885,-4.771,1.796
1747368896.346,-9.885,-4.772,1.796
1747368896.348,-9.885,-4.772,1.797
1747368896.350,-9.886,-4.773,1.797
1747368896.352,-9.886,-4.773,1.798
1747368896.354,-9.886,-4.774,1.798
1747368896.356,-9.887,-4.774,1.799
1747368896.358,-9.887,-4.775,1.799
1747368896.359,-9.887,-4.776,1.800
1747368896.361,-9.887,-4.776,1.800
1747368896.364,-9.888,-4.777,1.801
1747368896.365,-9.888,-4.777,1.801
1747368896.367,-9.888,-4.778,1.802
1747368896.369,-9.889,-4.778,1.802
1747368896.371,-9.889,-4.779,1.803
1747368896.373,-9.889,-4.780,1.803
1747368896.375,-9.889,-4.780,1.804
1747368896.377,-9.890,-4.781,1.805
1747368896.379,-9.890,-4.781,1.805
1747368896.381,-9.890,-4.782,1.806
1747368896.383,-9.891,-4.783,1.806
1747368896.386,-9.891,-4.783,1.807
1747368896.388,-9.891,-4.784,1.807
1747368896.390,-9.892,-4.784,1.808
1747368896.392,-9.892,-4.785,1.808
1747368896.394,-9.892,-4.786,1.809
1747368896.396,-9.893,-4.786,1.809
1747368896.398,-9.893,-4.787,1.810
1747368896.400,-9.893,-4.787,1.810
1747368896.402,-9.893,-4.788,1.811
1747368896.404,-9.894,-4.789,1.811
1747368896.406,-9.894,-4.789,1.812
1747368896.409,-9.894,-4.790,1.813
1747368896.411,-9.895,-4.790,1.813
1747368896.413,-9.895,-4.791,1.814
1747368896.415,-9.895,-4.792,1.814
1747368896.417,-9.896,-4.792,1.815
1747368896.419,-9.896,-4.793,1.815
1747368896.421,-9.896,-4.794,1.816
1747368896.424,-9.897,-4.794,1.816
1747368896.426,-9.897,-4.795,1.817
1747368896.437,-9.898,-4.798,1.820
1747368896.439,-9.899,-4.798,1.820
1747368896.441,-9.899,-4.799,1.821
1747368896.443,-9.899,-4.800,1.821
1747368896.445,-9.900,-4.800,1.822
1747368896.447,-9.900,-4.801,1.822
1747368896.449,-9.900,-4.801,1.823
1747368896.451,-9.900,-4.802,1.823
1747368896.454,-9.901,-4.803,1.824
1747368896.456,-9.901,-4.803,1.824
1747368896.458,-9.901,-4.804,1.825
1747368896.461,-9.902,-4.804,1.825
1747368896.463,-9.902,-4.805,1.826
1747368896.465,-9.902,-4.806,1.827
1747368896.468,-9.903,-4.806,1.827
1747368896.470,-9.903,-4.807,1.828
1747368896.472,-9.903,-4.808,1.828
1747368896.474,-9.904,-4.808,1.829
1747368896.477,-9.904,-4.809,1.829
1747368896.479,-9.904,-4.809,1.830
1747368896.481,-9.905,-4.810,1.830
1747368896.483,-9.905,-4.811,1.831
1747368896.485,-9.905,-4.811,1.831
1747368896.487,-9.905,-4.812,1.832
1747368896.490,-9.906,-4.812,1.833
1747368896.492,-9.906,-4.813,1.833
1747368896.494,-9.906,-4.814,1.834
1747368896.496,-9.907,-4.814,1.834
1747368896.498,-9.907,-4.815,1.834
1747368896.500,-9.907,-4.815,1.835
1747368896.502,-9.907,-4.816,1.836
1747368896.504,-9.908,-4.816,1.836
1747368896.506,-9.908,-4.817,1.836
1747368896.508,-9.908,-4.817,1.837
1747368896.510,-9.909,-4.818,1.837
1747368896.512,-9.909,-4.819,1.838
1747368896.514,-9.909,-4.819,1.838
1747368896.516,-9.909,-4.820,1.839
1747368896.518,-9.910,-4.820,1.839
1747368896.520,-9.910,-4.821,1.840
1747368896.522,-9.910,-4.821,1.840
1747368896.524,-9.910,-4.822,1.841
1747368896.526,-9.911,-4.822,1.841
1747368896.528,-9.911,-4.823,1.842
1747368896.530,-9.911,-4.823,1.842
1747368896.532,-9.912,-4.824,1.843
1747368896.535,-9.912,-4.824,1.843
1747368896.536,-9.912,-4.825,1.844
1747368896.538,-9.912,-4.825,1.844
1747368896.540,-9.913,-4.826,1.844
1747368896.551,-9.914,-4.829,1.847
1747368896.553,-9.914,-4.829,1.847
1747368896.555,-9.915,-4.830,1.848
1747368896.557,-9.915,-4.830,1.848
1747368896.560,-9.915,-4.831,1.849
1747368896.562,-9.915,-4.831,1.849
1747368896.564,-9.916,-4.832,1.850
1747368896.566,-9.916,-4.832,1.850
1747368896.568,-9.916,-4.833,1.851
1747368896.570,-9.916,-4.834,1.851
1747368896.572,-9.917,-4.834,1.852
1747368896.574,-9.917,-4.835,1.852
1747368896.576,-9.917,-4.835,1.853
1747368896.578,-9.918,-4.836,1.853
1747368896.580,-9.918,-4.836,1.854
1747368896.582,-9.918,-4.837,1.854
1747368896.584,-9.918,-4.837,1.855
1747368896.586,-9.919,-4.838,1.855
1747368896.589,-9.919,-4.838,1.855
1747368896.591,-9.919,-4.839,1.856
1747368896.593,-9.919,-4.839,1.857
1747368896.595,-9.920,-4.840,1.857
1747368896.597,-9.920,-4.841,1.857
1747368896.599,-9.920,-4.841,1.858
1747368896.601,-9.920,-4.842,1.858
1747368896.604,-9.921,-4.842,1.859
1747368896.606,-9.921,-4.843,1.859
1747368896.608,-9.921,-4.843,1.860
1747368896.610,-9.922,-4.844,1.860
1747368896.612,-9.922,-4.844,1.861
1747368896.614,-9.922,-4.845,1.861
1747368896.616,-9.922,-4.845,1.862
1747368896.619,-9.923,-4.846,1.862
1747368896.621,-9.923,-4.846,1.863
1747368896.623,-9.923,-4.847,1.863
1747368896.625,-9.923,-4.847,1.864
1747368896.627,-9.924,-4.848,1.864
1747368896.629,-9.924,-4.848,1.864
1747368896.631,-9.924,-4.849,1.865
1747368896.633,-9.924,-4.849,1.865
1747368896.635,-9.925,-4.850,1.866
1747368896.638,-9.925,-4.850,1.866
1747368896.640,-9.925,-4.851,1.867
1747368896.642,-9.925,-4.852,1.867
1747368896.644,-9.926,-4.852,1.868
1747368896.646,-9.926,-4.853,1.868
1747368896.648,-9.926,-4.853,1.869
1747368896.650,-9.926,-4.854,1.869
1747368896.652,-9.927,-4.854,1.869
1747368896.655,-9.927,-4.855,1.870
1747368896.663,-9.928,-4.857,1.872
1747368896.665,-9.928,-4.857,1.872
1747368896.668,-9.929,-4.858,1.873
1747368896.670,-9.929,-4.858,1.873
1747368896.672,-9.929,-4.859,1.874
1747368896.674,-9.929,-4.859,1.874
1747368896.677,-9.930,-4.860,1.875
1747368896.679,-9.930,-4.860,1.875
1747368896.681,-9.930,-4.861,1.875
1747368896.683,-9.930,-4.861,1.876
1747368896.685,-9.931,-4.862,1.876
1747368896.688,-9.931,-4.862,1.877
1747368896.690,-9.931,-4.863,1.877
1747368896.693,-9.932,-4.864,1.878
1747368896.695,-9.932,-4.864,1.878
1747368896.697,-9.932,-4.865,1.879
1747368896.699,-9.932,-4.865,1.879
1747368896.702,-9.933,-4.866,1.880
1747368896.704,-9.933,-4.866,1.880
1747368896.706,-9.933,-4.867,1.881
1747368896.709,-9.933,-4.867,1.881
1747368896.711,-9.934,-4.868,1.882
1747368896.713,-9.934,-4.868,1.882
1747368896.715,-9.934,-4.869,1.883
1747368896.718,-9.934,-4.869,1.883
1747368896.720,-9.935,-4.870,1.884
1747368896.722,-9.935,-4.870,1.884
1747368896.725,-9.935,-4.871,1.884
1747368896.727,-9.935,-4.871,1.885
1747368896.729,-9.936,-4.872,1.885
1747368896.731,-9.936,-4.872,1.886
1747368896.734,-9.936,-4.873,1.886
1747368896.736,-9.937,-4.873,1.887
1747368896.738,-9.937,-4.874,1.887
1747368896.741,-9.937,-4.874,1.888
1747368896.743,-9.937,-4.875,1.888
1747368896.746,-9.938,-4.876,1.889
1747368896.748,-9.938,-4.876,1.889
1747368896.751,-9.938,-4.877,1.890
1747368896.753,-9.938,-4.877,1.890
1747368896.755,-9.939,-4.878,1.891
1747368896.758,-9.939,-4.878,1.891
1747368896.760,-9.939,-4.879,1.891
1747368896.762,-9.939,-4.879,1.892
1747368896.765,-9.940,-4.880,1.892
1747368896.767,-9.940,-4.880,1.893
1747368896.770,-9.940,-4.881,1.893
1747368896.772,-9.941,-4.881,1.894
1747368896.775,-9.941,-4.882,1.894
1747368896.777,-9.941,-4.882,1.895
1747368896.788,-9.942,-4.885,1.897
1747368896.790,-9.942,-4.885,1.897
1747368896.793,-9.943,-4.886,1.898
1747368896.795,-9.943,-4.886,1.898
1747368896.798,-9.943,-4.887,1.899
1747368896.800,-9.944,-4.887,1.899
1747368896.803,-9.944,-4.888,1.900
1747368896.806,-9.944,-4.889,1.900
1747368896.808,-9.944,-4.889,1.901
1747368896.811,-9.945,-4.890,1.901
1747368896.813,-9.945,-4.890,1.902
1747368896.815,-9.945,-4.891,1.902
1747368896.818,-9.945,-4.891,1.902
1747368896.820,-9.946,-4.892,1.903
1747368896.823,-9.946,-4.892,1.903
1747368896.825,-9.946,-4.893,1.904
1747368896.828,-9.946,-4.893,1.904
1747368896.830,-9.947,-4.894,1.905
1747368896.833,-9.947,-4.894,1.905
1747368896.836,-9.947,-4.895,1.906
1747368896.838,-9.948,-4.895,1.906
1747368896.841,-9.948,-4.896,1.907
1747368896.843,-9.948,-4.896,1.907
1747368896.846,-9.948,-4.897,1.908
1747368896.848,-9.949,-4.897,1.908
1747368896.851,-9.949,-4.898,1.908
1747368896.854,-9.949,-4.898,1.909
1747368896.856,-9.949,-4.899,1.909
1747368896.859,-9.950,-4.899,1.910
1747368896.862,-9.950,-4.900,1.910
1747368896.865,-9.950,-4.901,1.911
1747368896.867,-9.950,-4.901,1.911
1747368896.870,-9.951,-4.902,1.912
1747368896.873,-9.951,-4.902,1.912
1747368896.875,-9.951,-4.903,1.913
1747368896.878,-9.951,-4.903,1.913
1747368896.881,-9.952,-4.904,1.914
1747368896.883,-9.952,-4.904,1.914
1747368896.886,-9.952,-4.905,1.915
1747368896.888,-9.952,-4.905,1.915
1747368896.892,-9.953,-4.906,1.916
1747368896.894,-9.953,-4.906,1.916
1747368896.897,-9.953,-4.907,1.917
1747368896.899,-9.954,-4.907,1.917
1747368896.902,-9.954,-4.908,1.917
1747368896.905,-9.954,-4.908,1.918
1747368896.942,-9.958,-4.915,1.924
1747368896.944,-9.958,-4.916,1.924
1747368896.947,-9.958,-4.916,1.925
1747368896.949,-9.958,-4.917,1.925
1747368896.961,-9.959,-4.919,1.927
1747368896.964,-9.960,-4.919,1.928
1747368896.966,-9.960,-4.920,1.928
1747368896.968,-9.960,-4.920,1.928
1747368896.970,-9.960,-4.920,1.929
1747368896.972,-9.960,-4.921,1.929
1747368896.975,-9.961,-4.921,1.929
1747368896.977,-9.961,-4.922,1.930
1747368896.979,-9.961,-4.922,1.930
1747368896.981,-9.961,-4.922,1.930
1747368896.984,-9.961,-4.923,1.931
1747368896.986,-9.962,-4.923,1.931
1747368896.989,-9.962,-4.924,1.932
1747368896.991,-9.962,-4.924,1.932
1747368896.994,-9.962,-4.925,1.932
1747368896.996,-9.962,-4.925,1.933
1747368896.998,-9.963,-4.925,1.933
1747368897.001,-9.963,-4.926,1.933
1747368897.003,-9.963,-4.926,1.934
1747368897.006,-9.963,-4.927,1.934
1747368897.008,-9.963,-4.927,1.935
1747368897.011,-9.964,-4.927,1.935
1747368897.013,-9.964,-4.928,1.935
1747368897.016,-9.964,-4.928,1.936
1747368897.018,-9.964,-4.929,1.936
1747368897.021,-9.965,-4.929,1.936
1747368897.024,-9.965,-4.930,1.937
1747368897.026,-9.965,-4.930,1.937
1747368897.028,-9.965,-4.930,1.938
1747368897.031,-9.965,-4.931,1.938
1747368897.033,-9.966,-4.931,1.938
1747368897.035,-9.966,-4.932,1.939
1747368897.038,-9.966,-4.932,1.939
1747368897.040,-9.966,-4.932,1.939
1747368897.043,-9.966,-4.933,1.940
1747368897.045,-9.967,-4.933,1.940
1747368897.048,-9.967,-4.934,1.940
1747368897.050,-9.967,-4.934,1.941
1747368897.052,-9.967,-4.934,1.941
1747368897.055,-9.967,-4.935,1.941
1747368897.057,-9.968,-4.935,1.942
1747368897.060,-9.968,-4.936,1.942
1747368897.062,-9.968,-4.936,1.943
1747368897.065,-9.968,-4.936,1.943
1747368897.067,-9.968,-4.937,1.943
1747368897.070,-9.969,-4.937,1.944
1747368897.073,-9.969,-4.938,1.944
1747368897.075,-9.969,-4.938,1.944
1747368897.078,-9.969,-4.938,1.945
1747368897.081,-9.969,-4.939,1.945
1747368897.091,-9.970,-4.940,1.946
1747368897.093,-9.970,-4.941,1.947
1747368897.096,-9.971,-4.941,1.947
1747368897.098,-9.971,-4.942,1.948
1747368897.100,-9.971,-4.942,1.948
1747368897.103,-9.971,-4.942,1.948
1747368897.106,-9.971,-4.943,1.949
1747368897.109,-9.972,-4.943,1.949
1747368897.111,-9.972,-4.944,1.949
1747368897.114,-9.972,-4.944,1.950
1747368897.116,-9.972,-4.944,1.950
1747368897.119,-9.972,-4.945,1.950
1747368897.122,-9.972,-4.945,1.951
1747368897.124,-9.973,-4.945,1.951
1747368897.127,-9.973,-4.946,1.951
1747368897.129,-9.973,-4.946,1.952
1747368897.132,-9.973,-4.947,1.952
1747368897.135,-9.973,-4.947,1.952
1747368897.138,-9.974,-4.947,1.953
1747368897.140,-9.974,-4.948,1.953
1747368897.143,-9.974,-4.948,1.953
1747368897.146,-9.974,-4.949,1.954
1747368897.148,-9.974,-4.949,1.954
1747368897.151,-9.975,-4.949,1.954
1747368897.154,-9.975,-4.950,1.955
1747368897.156,-9.975,-4.950,1.955
1747368897.159,-9.975,-4.950,1.956
1747368897.162,-9.975,-4.951,1.956
1747368897.165,-9.976,-4.951,1.956
1747368897.168,-9.976,-4.952,1.957
1747368897.171,-9.976,-4.952,1.957
1747368897.173,-9.976,-4.952,1.957
1747368897.176,-9.976,-4.953,1.958
1747368897.179,-9.977,-4.953,1.958
1747368897.181,-9.977,-4.954,1.958
1747368897.184,-9.977,-4.954,1.959
1747368897.187,-9.977,-4.954,1.959
1747368897.190,-9.977,-4.955,1.959
1747368897.192,-9.978,-4.955,1.960
1747368897.195,-9.978,-4.955,1.960
1747368897.199,-9.978,-4.956,1.960
1747368897.201,-9.978,-4.956,1.961
1747368897.204,-9.978,-4.957,1.961
1747368897.207,-9.978,-4.957,1.961
1747368897.210,-9.979,-4.957,1.962
1747368897.212,-9.979,-4.958,1.962
1747368897.215,-9.979,-4.958,1.962
1747368897.218,-9.979,-4.958,1.963
1747368897.221,-9.979,-4.959,1.963
1747368897.223,-9.980,-4.959,1.963
1747368897.236,-9.980,-4.961,1.965
1747368897.239,-9.981,-4.961,1.965
1747368897.242,-9.981,-4.961,1.965
1747368897.245,-9.981,-4.962,1.966
1747368897.248,-9.981,-4.962,1.966
1747368897.251,-9.981,-4.963,1.966
1747368897.254,-9.981,-4.963,1.967
1747368897.257,-9.982,-4.963,1.967
1747368897.260,-9.982,-4.964,1.967
1747368897.262,-9.982,-4.964,1.968
1747368897.265,-9.982,-4.964,1.968
1747368897.268,-9.982,-4.965,1.968
1747368897.272,-9.983,-4.965,1.969
1747368897.275,-9.983,-4.965,1.969
1747368897.278,-9.983,-4.966,1.969
1747368897.281,-9.983,-4.966,1.970
1747368897.284,-9.983,-4.966,1.970
1747368897.287,-9.983,-4.967,1.970
1747368897.290,-9.984,-4.967,1.970
1747368897.292,-9.984,-4.967,1.971
1747368897.295,-9.984,-4.968,1.971
1747368897.298,-9.984,-4.968,1.971
1747368897.301,-9.984,-4.968,1.972
1747368897.305,-9.984,-4.969,1.972
1747368897.308,-9.985,-4.969,1.972
1747368897.311,-9.985,-4.969,1.973
1747368897.314,-9.985,-4.970,1.973
1747368897.317,-9.985,-4.970,1.973
1747368897.320,-9.985,-4.970,1.973
1747368897.323,-9.985,-4.971,1.974
1747368897.326,-9.986,-4.971,1.974
1747368897.329,-9.986,-4.971,1.974
1747368897.332,-9.986,-4.972,1.975
1747368897.335,-9.986,-4.972,1.975
1747368897.339,-9.986,-4.972,1.975
1747368897.342,-9.986,-4.973,1.976
1747368897.345,-9.987,-4.973,1.976
1747368897.348,-9.987,-4.973,1.976
1747368897.351,-9.987,-4.974,1.976
1747368897.354,-9.987,-4.974,1.977
1747368897.357,-9.987,-4.974,1.977
1747368897.360,-9.987,-4.975,1.977
1747368897.363,-9.987,-4.975,1.978
1747368897.366,-9.988,-4.975,1.978
1747368897.369,-9.988,-4.976,1.978
1747368897.373,-9.988,-4.976,1.978
1747368897.376,-9.988,-4.976,1.979
1747368897.379,-9.988,-4.977,1.979
1747368897.382,-9.988,-4.977,1.979
1747368897.385,-9.989,-4.977,1.979
1747368897.398,-9.989,-4.978,1.981
1747368897.400,-9.989,-4.979,1.981
1747368897.403,-9.989,-4.979,1.981
1747368897.406,-9.990,-4.979,1.981
1747368897.408,-9.990,-4.979,1.981
1747368897.411,-9.990,-4.980,1.982
1747368897.414,-9.990,-4.980,1.982
1747368897.417,-9.990,-4.980,1.982
1747368897.419,-9.990,-4.980,1.982
1747368897.422,-9.990,-4.981,1.982
1747368897.425,-9.990,-4.981,1.983
1747368897.427,-9.990,-4.981,1.983
1747368897.431,-9.991,-4.981,1.983
1747368897.435,-9.991,-4.982,1.983
1747368897.438,-9.991,-4.982,1.984
1747368897.440,-9.991,-4.982,1.984
1747368897.443,-9.991,-4.982,1.984
1747368897.446,-9.991,-4.983,1.984
1747368897.449,-9.991,-4.983,1.985
1747368897.452,-9.992,-4.983,1.985
1747368897.454,-9.992,-4.983,1.985
1747368897.458,-9.992,-4.984,1.985
1747368897.460,-9.992,-4.984,1.985
1747368897.463,-9.992,-4.984,1.986
1747368897.465,-9.992,-4.984,1.986
1747368897.468,-9.992,-4.984,1.986
1747368897.471,-9.992,-4.985,1.986
1747368897.473,-9.992,-4.985,1.986
1747368897.477,-9.993,-4.985,1.987
1747368897.479,-9.993,-4.985,1.987
1747368897.482,-9.993,-4.985,1.987
1747368897.484,-9.993,-4.986,1.987
1747368897.487,-9.993,-4.986,1.987
1747368897.490,-9.993,-4.986,1.987
1747368897.492,-9.993,-4.986,1.988
1747368897.495,-9.993,-4.986,1.988
1747368897.497,-9.993,-4.987,1.988
1747368897.500,-9.993,-4.987,1.988
1747368897.502,-9.993,-4.987,1.988
1747368897.505,-9.994,-4.987,1.988
1747368897.508,-9.994,-4.987,1.989
1747368897.511,-9.994,-4.988,1.989
1747368897.513,-9.994,-4.988,1.989
1747368897.516,-9.994,-4.988,1.989
1747368897.518,-9.994,-4.988,1.989
1747368897.521,-9.994,-4.988,1.989
1747368897.524,-9.994,-4.988,1.990
1747368897.526,-9.994,-4.989,1.990
1747368897.529,-9.994,-4.989,1.990
1747368897.532,-9.994,-4.989,1.990
1747368897.544,-9.995,-4.990,1.991
1747368897.547,-9.995,-4.990,1.991
1747368897.549,-9.995,-4.990,1.991
1747368897.552,-9.995,-4.990,1.991
1747368897.555,-9.995,-4.991,1.991
1747368897.558,-9.995,-4.991,1.992
1747368897.561,-9.995,-4.991,1.992
1747368897.564,-9.996,-4.991,1.992
1747368897.567,-9.996,-4.991,1.992
1747368897.569,-9.996,-4.991,1.992
1747368897.572,-9.996,-4.992,1.992
1747368897.575,-9.996,-4.992,1.993
1747368897.578,-9.996,-4.992,1.993
1747368897.581,-9.996,-4.992,1.993
1747368897.584,-9.996,-4.992,1.993
1747368897.586,-9.996,-4.992,1.993
1747368897.590,-9.996,-4.993,1.993
1747368897.593,-9.996,-4.993,1.993
1747368897.595,-9.996,-4.993,1.994
1747368897.598,-9.996,-4.993,1.994
1747368897.601,-9.997,-4.993,1.994
1747368897.603,-9.997,-4.993,1.994
1747368897.606,-9.997,-4.993,1.994
1747368897.609,-9.997,-4.994,1.994
1747368897.612,-9.997,-4.994,1.994
1747368897.615,-9.997,-4.994,1.994
1747368897.617,-9.997,-4.994,1.995
1747368897.620,-9.997,-4.994,1.995
1747368897.623,-9.997,-4.994,1.995
1747368897.625,-9.997,-4.994,1.995
1747368897.628,-9.997,-4.994,1.995
1747368897.631,-9.997,-4.995,1.995
1747368897.633,-9.997,-4.995,1.995
1747368897.636,-9.997,-4.995,1.995
1747368897.639,-9.997,-4.995,1.995
1747368897.642,-9.998,-4.995,1.996
1747368897.644,-9.998,-4.995,1.996
1747368897.647,-9.998,-4.995,1.996
1747368897.650,-9.998,-4.995,1.996
1747368897.652,-9.998,-4.996,1.996
1747368897.655,-9.998,-4.996,1.996
1747368897.658,-9.998,-4.996,1.996
1747368897.661,-9.998,-4.996,1.996
1747368897.663,-9.998,-4.996,1.996
1747368897.666,-9.998,-4.996,1.996
1747368897.669,-9.998,-4.996,1.997
1747368897.672,-9.998,-4.996,1.997
1747368897.675,-9.998,-4.996,1.997
1747368897.677,-9.998,-4.997,1.997
1747368897.680,-9.998,-4.997,1.997
1747368897.691,-9.999,-4.997,1.997
1747368897.694,-9.999,-4.997,1.997
1747368897.696,-9.999,-4.997,1.997
1747368897.699,-9.999,-4.997,1.998
1747368897.702,-9.999,-4.997,1.998
1747368897.705,-9.999,-4.997,1.998
1747368897.709,-9.999,-4.998,1.998
1747368897.712,-9.999,-4.998,1.998
1747368897.715,-9.999,-4.998,1.998
1747368897.718,-9.999,-4.998,1.998
1747368897.721,-9.999,-4.998,1.998
1747368897.724,-9.999,-4.998,1.998
1747368897.727,-9.999,-4.998,1.998
1747368897.730,-9.999,-4.998,1.998
1747368897.733,-9.999,-4.998,1.998
1747368897.736,-9.999,-4.998,1.999
