timestamp,amplitude,frequency
1747368896.413,0.005,364.351
1747368896.415,0.005,364.358
1747368896.417,0.005,364.365
1747368896.419,0.005,364.372
1747368896.421,0.005,364.379
1747368896.424,0.005,364.387
1747368896.426,0.005,364.394
1747368896.437,0.005,364.429
1747368896.439,0.005,364.435
1747368896.441,0.005,364.443
1747368896.443,0.005,364.450
1747368896.445,0.005,364.457
1747368896.447,0.005,364.464
1747368896.449,0.005,364.471
1747368896.451,0.005,364.478
1747368896.454,0.005,364.485
1747368896.456,0.005,364.493
1747368896.458,0.005,364.500
1747368896.461,0.005,364.507
1747368896.463,0.005,364.515
1747368896.465,0.005,364.523
1747368896.468,0.005,364.530
1747368896.470,0.005,364.538
1747368896.472,0.005,364.546
1747368896.474,0.005,364.553
1747368896.477,0.005,364.560
1747368896.479,0.005,364.567
1747368896.481,0.005,364.574
1747368896.483,0.005,364.581
1747368896.485,0.005,364.588
1747368896.487,0.005,364.595
1747368896.490,0.005,364.603
1747368896.492,0.005,364.610
1747368896.494,0.005,364.616
1747368896.496,0.005,364.623
1747368896.498,0.005,364.630
1747368896.500,0.005,364.637
1747368896.502,0.005,364.644
1747368896.504,0.005,364.651
1747368896.506,0.005,364.657
1747368896.508,0.005,364.663
1747368896.510,0.005,364.670
1747368896.512,0.005,364.677
1747368896.514,0.005,364.684
1747368896.516,0.005,364.690
1747368896.518,0.005,364.697
1747368896.520,0.005,364.703
1747368896.522,0.004,364.710
1747368896.524,0.004,364.717
1747368896.526,0.004,364.723
1747368896.528,0.004,364.730
1747368896.530,0.004,364.736
1747368896.532,0.004,364.743
1747368896.535,0.004,364.751
1747368896.536,0.004,364.757
1747368896.538,0.004,364.763
1747368896.540,0.004,364.769
1747368896.551,0.004,364.806
1747368896.553,0.004,364.812
1747368896.555,0.004,364.819
1747368896.557,0.004,364.826
1747368896.560,0.004,364.833
1747368896.562,0.004,364.840
1747368896.564,0.004,364.846
1747368896.566,0.004,364.853
1747368896.568,0.004,364.860
1747368896.570,0.004,364.867
1747368896.572,0.004,364.873
1747368896.574,0.004,364.880
1747368896.576,0.004,364.888
1747368896.578,0.004,364.895
1747368896.580,0.004,364.902
1747368896.582,0.004,364.908
1747368896.584,0.004,364.915
1747368896.586,0.004,364.922
1747368896.589,0.004,364.929
1747368896.591,0.004,364.937
1747368896.593,0.004,364.944
1747368896.595,0.004,364.950
1747368896.597,0.004,364.957
1747368896.599,0.004,364.964
1747368896.601,0.004,364.971
1747368896.604,0.004,364.978
1747368896.606,0.004,364.985
1747368896.608,0.004,364.992
1747368896.610,0.004,364.999
1747368896.612,0.004,365.006
1747368896.614,0.004,365.014
1747368896.616,0.004,365.021
1747368896.619,0.004,365.028
1747368896.621,0.004,365.035
1747368896.623,0.004,365.041
1747368896.625,0.004,365.048
1747368896.627,0.004,365.055
1747368896.629,0.004,365.062
1747368896.631,0.004,365.069
1747368896.633,0.004,365.076
1747368896.635,0.004,365.083
1747368896.638,0.004,365.091
1747368896.640,0.004,365.098
1747368896.642,0.004,365.105
1747368896.644,0.004,365.112
1747368896.646,0.004,365.119
1747368896.648,0.004,365.126
1747368896.650,0.004,365.133
1747368896.652,0.004,365.140
1747368896.655,0.004,365.147
1747368896.663,0.004,365.176
1747368896.665,0.004,365.183
1747368896.668,0.004,365.192
1747368896.670,0.004,365.199
1747368896.672,0.004,365.206
1747368896.674,0.004,365.213
1747368896.677,0.004,365.220
1747368896.679,0.004,365.227
1747368896.681,0.003,365.235
1747368896.683,0.003,365.242
1747368896.685,0.003,365.250
1747368896.688,0.003,365.257
1747368896.690,0.003,365.264
1747368896.693,0.003,365.274
1747368896.695,0.003,365.281
1747368896.697,0.003,365.288
1747368896.699,0.003,365.296
1747368896.702,0.003,365.303
1747368896.704,0.003,365.311
1747368896.706,0.003,365.318
1747368896.709,0.003,365.327
1747368896.711,0.003,365.334
1747368896.713,0.003,365.342
1747368896.715,0.003,365.349
1747368896.718,0.003,365.358
1747368896.720,0.003,365.365
1747368896.722,0.003,365.373
1747368896.725,0.003,365.380
1747368896.727,0.003,365.388
1747368896.729,0.003,365.395
1747368896.731,0.003,365.403
1747368896.734,0.003,365.410
1747368896.736,0.003,365.418
1747368896.738,0.003,365.425
1747368896.741,0.003,365.433
1747368896.743,0.003,365.443
1747368896.746,0.003,365.450
1747368896.748,0.003,365.458
1747368896.751,0.003,365.466
1747368896.753,0.003,365.474
1747368896.755,0.003,365.482
1747368896.758,0.003,365.490
1747368896.760,0.003,365.498
1747368896.762,0.003,365.506
1747368896.765,0.003,365.514
1747368896.767,0.003,365.522
1747368896.770,0.003,365.531
1747368896.772,0.003,365.539
1747368896.775,0.003,365.547
1747368896.777,0.003,365.555
1747368896.788,0.003,365.590
1747368896.790,0.003,365.599
1747368896.793,0.003,365.608
1747368896.795,0.003,365.616
1747368896.798,0.003,365.624
1747368896.800,0.003,365.632
1747368896.803,0.003,365.640
1747368896.806,0.003,365.650
1747368896.808,0.003,365.658
1747368896.811,0.003,365.667
1747368896.813,0.003,365.675
1747368896.815,0.003,365.683
1747368896.818,0.003,365.691
1747368896.820,0.003,365.699
1747368896.823,0.003,365.707
1747368896.825,0.003,365.717
1747368896.828,0.003,365.725
1747368896.830,0.003,365.733
1747368896.833,0.003,365.743
1747368896.836,0.003,365.751
1747368896.838,0.003,365.760
1747368896.841,0.003,365.768
1747368896.843,0.003,365.777
1747368896.846,0.003,365.785
1747368896.848,0.003,365.793
1747368896.851,0.003,365.802
1747368896.854,0.003,365.811
1747368896.856,0.003,365.820
1747368896.859,0.003,365.828
1747368896.862,0.003,365.839
1747368896.865,0.002,365.848
1747368896.867,0.002,365.857
1747368896.870,0.002,365.866
1747368896.873,0.002,365.874
1747368896.875,0.002,365.884
1747368896.878,0.002,365.892
1747368896.881,0.002,365.901
1747368896.883,0.002,365.910
1747368896.886,0.002,365.919
1747368896.888,0.002,365.927
1747368896.892,0.002,365.938
1747368896.894,0.002,365.947
1747368896.897,0.002,365.956
1747368896.899,0.002,365.965
1747368896.902,0.002,365.974
1747368896.905,0.002,365.983
1747368896.942,0.002,366.107
1747368896.944,0.002,366.116
1747368896.947,0.002,366.124
1747368896.949,0.002,366.131
1747368896.961,0.002,366.173
1747368896.964,0.002,366.181
1747368896.966,0.002,366.188
1747368896.968,0.002,366.196
1747368896.970,0.002,366.203
1747368896.972,0.002,366.210
1747368896.975,0.002,366.218
1747368896.977,0.002,366.225
1747368896.979,0.002,366.233
1747368896.981,0.002,366.240
1747368896.984,0.002,366.248
1747368896.986,0.002,366.256
1747368896.989,0.002,366.266
1747368896.991,0.002,366.274
1747368896.994,0.002,366.282
1747368896.996,0.002,366.290
1747368896.998,0.002,366.298
1747368897.001,0.002,366.306
1747368897.003,0.002,366.314
1747368897.006,0.002,366.323
1747368897.008,0.002,366.331
1747368897.011,0.002,366.340
1747368897.013,0.002,366.348
1747368897.016,0.002,366.358
1747368897.018,0.002,366.366
1747368897.021,0.002,366.374
1747368897.024,0.002,366.383
1747368897.026,0.002,366.391
1747368897.028,0.002,366.399
1747368897.031,0.002,366.407
1747368897.033,0.002,366.415
1747368897.035,0.002,366.423
1747368897.038,0.002,366.431
1747368897.040,0.002,366.439
1747368897.043,0.002,366.449
1747368897.045,0.002,366.457
1747368897.048,0.002,366.465
1747368897.050,0.002,366.473
1747368897.052,0.002,366.481
1747368897.055,0.002,366.489
1747368897.057,0.002,366.498
1747368897.060,0.002,366.506
1747368897.062,0.002,366.515
1747368897.065,0.002,366.523
1747368897.067,0.002,366.532
1747368897.070,0.002,366.542
1747368897.073,0.002,366.551
1747368897.075,0.002,366.559
1747368897.078,0.002,366.568
1747368897.081,0.002,366.576
1747368897.091,0.001,366.610
1747368897.093,0.001,366.619
1747368897.096,0.001,366.627
1747368897.098,0.001,366.636
1747368897.100,0.001,366.644
1747368897.103,0.001,366.653
1747368897.106,0.001,366.661
1747368897.109,0.001,366.672
1747368897.111,0.001,366.681
1747368897.114,0.001,366.689
1747368897.116,0.001,366.698
1747368897.119,0.001,366.707
1747368897.122,0.001,366.716
1747368897.124,0.001,366.725
1747368897.127,0.001,366.734
1747368897.129,0.001,366.743
1747368897.132,0.001,366.751
1747368897.135,0.001,366.760
1747368897.138,0.001,366.771
1747368897.140,0.001,366.780
1747368897.143,0.001,366.789
1747368897.146,0.001,366.797
1747368897.148,0.001,366.807
1747368897.151,0.001,366.816
1747368897.154,0.001,366.825
1747368897.156,0.001,366.834
1747368897.159,0.001,366.844
1747368897.162,0.001,366.853
1747368897.165,0.001,366.862
1747368897.168,0.001,366.873
1747368897.171,0.001,366.883
1747368897.173,0.001,366.892
1747368897.176,0.001,366.901
1747368897.179,0.001,366.911
1747368897.181,0.001,366.920
1747368897.184,0.001,366.929
1747368897.187,0.001,366.939
1747368897.190,0.001,366.948
1747368897.192,0.001,366.957
1747368897.195,0.001,366.967
1747368897.199,0.001,366.978
1747368897.201,0.001,366.988
1747368897.204,0.001,366.997
1747368897.207,0.001,367.006
1747368897.210,0.001,367.016
1747368897.212,0.001,367.025
1747368897.215,0.001,367.035
1747368897.218,0.001,367.044
1747368897.221,0.001,367.054
1747368897.223,0.001,367.063
1747368897.236,0.001,367.106
1747368897.239,0.001,367.118
1747368897.242,0.001,367.127
1747368897.245,0.001,367.137
1747368897.248,0.001,367.147
1747368897.251,0.001,367.157
1747368897.254,0.001,367.168
1747368897.257,0.001,367.177
1747368897.260,0.001,367.187
1747368897.262,0.001,367.197
1747368897.265,0.001,367.206
1747368897.268,0.001,367.217
1747368897.272,0.001,367.231
1747368897.275,0.001,367.241
1747368897.278,0.001,367.251
1747368897.281,0.001,367.261
1747368897.284,0.001,367.271
1747368897.287,0.001,367.280
1747368897.290,0.001,367.290
1747368897.292,0.001,367.300
1747368897.295,0.001,367.310
1747368897.298,0.001,367.320
1747368897.301,0.001,367.330
1747368897.305,0.001,367.342
1747368897.308,0.001,367.352
1747368897.311,0.001,367.362
1747368897.314,0.001,367.373
1747368897.317,0.001,367.383
1747368897.320,0.001,367.393
1747368897.323,0.001,367.404
1747368897.326,0.001,367.414
1747368897.329,0.001,367.425
1747368897.332,0.001,367.435
1747368897.335,0.001,367.445
1747368897.339,0.001,367.459
1747368897.342,0.001,367.469
1747368897.345,0.001,367.480
1747368897.348,0.001,367.491
1747368897.351,0.001,367.501
1747368897.354,0.001,367.512
1747368897.357,0.001,367.522
1747368897.360,0.001,367.533
1747368897.363,0.001,367.543
1747368897.366,0.001,367.554
1747368897.369,0.001,367.564
1747368897.373,0.001,367.578
1747368897.376,0.001,367.588
1747368897.379,0.001,367.597
1747368897.382,0.001,367.608
1747368897.385,0.001,367.617
1747368897.398,0.001,367.662
1747368897.400,0.001,367.672
1747368897.403,0.001,367.681
1747368897.406,0.001,367.689
1747368897.408,0.001,367.698
1747368897.411,0.001,367.707
1747368897.414,0.001,367.718
1747368897.417,0.000,367.727
1747368897.419,0.000,367.737
1747368897.422,0.000,367.746
1747368897.425,0.000,367.756
1747368897.427,0.000,367.765
1747368897.431,0.000,367.777
1747368897.435,0.000,367.790
1747368897.438,0.000,367.800
1747368897.440,0.000,367.809
1747368897.443,0.000,367.819
1747368897.446,0.000,367.830
1747368897.449,0.000,367.839
1747368897.452,0.000,367.849
1747368897.454,0.000,367.858
1747368897.458,0.000,367.869
1747368897.460,0.000,367.878
1747368897.463,0.000,367.887
1747368897.465,0.000,367.897
1747368897.468,0.000,367.906
1747368897.471,0.000,367.915
1747368897.473,0.000,367.924
1747368897.477,0.000,367.936
1747368897.479,0.000,367.944
1747368897.482,0.000,367.953
1747368897.484,0.000,367.962
1747368897.487,0.000,367.971
1747368897.490,0.000,367.980
1747368897.492,0.000,367.990
1747368897.495,0.000,367.999
1747368897.497,0.000,368.007
1747368897.500,0.000,368.016
1747368897.502,0.000,368.024
1747368897.505,0.000,368.035
1747368897.508,0.000,368.044
1747368897.511,0.000,368.053
1747368897.513,0.000,368.061
1747368897.516,0.000,368.070
1747368897.518,0.000,368.079
1747368897.521,0.000,368.088
1747368897.524,0.000,368.098
1747368897.526,0.000,368.108
1747368897.529,0.000,368.118
1747368897.532,0.000,368.126
1747368897.544,0.000,368.169
1747368897.547,0.000,368.179
1747368897.549,0.000,368.188
1747368897.552,0.000,368.198
1747368897.555,0.000,368.209
1747368897.558,0.000,368.220
1747368897.561,0.000,368.229
1747368897.564,0.000,368.238
1747368897.567,0.000,368.248
1747368897.569,0.000,368.258
1747368897.572,0.000,368.267
1747368897.575,0.000,368.277
1747368897.578,0.000,368.289
1747368897.581,0.000,368.298
1747368897.584,0.000,368.307
1747368897.586,0.000,368.317
1747368897.590,0.000,368.328
1747368897.593,0.000,368.339
1747368897.595,0.000,368.348
1747368897.598,0.000,368.357
1747368897.601,0.000,368.366
1747368897.603,0.000,368.376
1747368897.606,0.000,368.385
1747368897.609,0.000,368.397
1747368897.612,0.000,368.406
1747368897.615,0.000,368.415
1747368897.617,0.000,368.424
1747368897.620,0.000,368.433
1747368897.623,0.000,368.443
1747368897.625,0.000,368.453
1747368897.628,0.000,368.462
1747368897.631,0.000,368.471
1747368897.633,0.000,368.480
1747368897.636,0.000,368.489
1747368897.639,0.000,368.500
1747368897.642,0.000,368.510
1747368897.644,0.000,368.519
1747368897.647,0.000,368.528
1747368897.650,0.000,368.537
1747368897.652,0.000,368.547
1747368897.655,0.000,368.556
1747368897.658,0.000,368.567
1747368897.661,0.000,368.576
1747368897.663,0.000,368.585
1747368897.666,0.000,368.594
1747368897.669,0.000,368.607
1747368897.672,0.000,368.616
1747368897.675,0.000,368.625
1747368897.677,0.000,368.634
1747368897.680,0.000,368.643
1747368897.691,0.000,368.682
1747368897.694,0.000,368.692
1747368897.696,0.000,368.702
1747368897.699,0.000,368.712
1747368897.702,0.000,368.722
1747368897.705,0.000,368.732
1747368897.709,0.000,368.746
1747368897.712,0.000,368.756
1747368897.715,0.000,368.767
1747368897.718,0.000,368.777
1747368897.721,0.000,368.788
1747368897.724,0.000,368.798
1747368897.727,0.000,368.809
1747368897.730,0.000,368.820
1747368897.733,0.000,368.831
1747368897.736,0.000,368.841
1747368897.739,0.000,368.852
1747368897.743,0.000,368.867
1747368897.746,0.000,368.877
1747368897.749,0.000,368.887
1747368897.752,0.000,368.898
1747368897.755,0.000,368.908
1747368897.758,0.000,368.918
1747368897.761,0.000,368.929
1747368897.764,0.000,368.940
1747368897.767,0.000,368.951
1747368897.770,0.000,368.961
1747368897.773,0.000,368.972
1747368897.778,0.000,368.987
1747368897.781,0.000,368.997
1747368897.784,0.000,369.007
1747368897.787,0.000,369.018
1747368897.789,0.000,369.028
1747368897.793,0.000,369.039
1747368897.795,0.000,369.049
1747368897.798,0.000,369.060
1747368897.801,0.000,369.070
1747368897.804,0.000,369.080
1747368897.807,0.000,369.091
1747368897.811,0.000,369.105
1747368897.814,0.000,369.115
1747368897.817,0.000,369.126
1747368897.820,0.000,369.137
1747368897.823,0.000,369.147
1747368897.827,0.000,369.159
1747368897.829,0.000,369.169
1747368897.833,0.000,369.180
1747368897.836,0.000,369.191
1747368897.839,0.000,369.202
1747368897.842,0.000,369.213
1747368897.855,0.000,369.261
1747368897.859,0.000,369.272
1747368897.862,0.000,369.283
1747368897.865,0.000,369.294
1747368897.868,0.000,369.304
1747368897.871,0.000,369.315
1747368897.874,0.000,369.326
1747368897.877,0.000,369.338
1747368897.880,0.000,369.348
1747368897.883,0.000,369.358
1747368897.886,0.000,369.370
1747368897.890,0.000,369.384
1747368897.894,0.000,369.396
1747368897.896,0.000,369.406
1747368897.899,0.000,369.417
1747368897.903,0.000,369.429
1747368897.906,0.000,369.441
1747368897.921,0.000,369.493
1747368897.924,0.000,369.505
1747368897.928,0.000,369.520
1747368897.931,0.000,369.530
1747368897.934,0.000,369.541
1747368897.937,0.000,369.551
1747368897.940,0.000,369.562
1747368897.944,0.000,369.575
1747368897.947,0.000,369.586
1747368897.950,0.000,369.596
1747368897.953,0.000,369.606
1747368897.956,0.000,369.616
1747368897.959,0.000,369.627
1747368897.962,0.000,369.637
1747368897.964,0.000,369.647
1747368897.967,0.000,369.657
1747368897.970,0.000,369.667
1747368897.973,0.000,369.678
1747368897.976,0.000,369.690
1747368897.979,0.000,369.701
1747368897.982,0.000,369.711
1747368897.985,0.000,369.721
1747368897.988,0.000,369.731
1747368897.991,0.000,369.741
1747368897.994,0.000,369.754
1747368897.997,0.000,369.764
1747368898.000,0.000,369.774
1747368898.003,0.000,369.784
1747368898.006,0.000,369.795
1747368898.009,0.000,369.806
1747368898.012,0.000,369.816
1747368898.015,0.000,369.826
1747368898.017,0.000,369.836
1747368898.029,0.000,369.878
1747368898.032,0.000,369.888
1747368898.036,0.000,369.901
1747368898.039,0.000,369.912
1747368898.042,0.000,369.922
1747368898.045,0.000,369.932
1747368898.047,0.000,369.943
1747368898.050,0.000,369.953
1747368898.053,0.000,369.964
1747368898.057,0.000,369.976
1747368898.060,0.000,369.987
1747368898.063,0.000,369.998
1747368898.066,0.000,370.010
1747368898.071,0.000,370.025
1747368898.074,0.000,370.036
1747368898.077,0.000,370.048
1747368898.080,0.000,370.059
1747368898.083,0.000,370.070
1747368898.086,0.000,370.082
1747368898.089,0.000,370.093
1747368898.093,0.000,370.104
1747368898.096,0.000,370.116
1747368898.099,0.000,370.127
1747368898.102,0.000,370.138
1747368898.107,0.000,370.154
1747368898.110,0.000,370.166
1747368898.113,0.000,370.177
1747368898.116,0.000,370.188
1747368898.119,0.000,370.199
1747368898.122,0.000,370.210
1747368898.125,0.000,370.221
1747368898.128,0.000,370.232
1747368898.132,0.000,370.244
1747368898.135,0.000,370.255
1747368898.138,0.000,370.267
1747368898.141,0.000,370.279
1747368898.146,0.000,370.294
1747368898.149,0.000,370.306
1747368898.152,0.000,370.318
1747368898.156,0.000,370.330
1747368898.159,0.000,370.341
1747368898.162,0.000,370.353
1747368898.165,0.000,370.365
1747368898.169,0.000,370.376
1747368898.172,0.000,370.388
1747368898.175,0.000,370.400
1747368898.178,0.000,370.412
1747368898.183,0.000,370.427
1747368898.186,0.000,370.439
1747368898.189,0.000,370.451
1747368898.201,0.000,370.493
1747368898.204,0.000,370.505
1747368898.208,0.000,370.517
1747368898.211,0.000,370.530
1747368898.215,0.000,370.541
1747368898.218,0.000,370.553
1747368898.221,0.000,370.566
1747368898.225,0.000,370.578
1747368898.229,0.000,370.594
1747368898.233,0.000,370.606
1747368898.236,0.000,370.619
1747368898.239,0.000,370.630
1747368898.243,0.000,370.642
1747368898.246,0.000,370.654
1747368898.249,0.000,370.666
1747368898.252,0.000,370.678
1747368898.256,0.000,370.690
1747368898.259,0.000,370.702
1747368898.262,0.000,370.714
1747368898.267,0.000,370.729
1747368898.270,0.000,370.740
1747368898.273,0.000,370.752
1747368898.276,0.000,370.764
1747368898.279,0.000,370.775
1747368898.283,0.000,370.787
1747368898.286,0.000,370.798
1747368898.289,0.000,370.810
1747368898.292,0.000,370.822
1747368898.296,0.000,370.833
1747368898.299,0.000,370.845
1747368898.303,0.000,370.860
1747368898.306,0.000,370.871
1747368898.309,0.000,370.882
1747368898.312,0.001,370.893
1747368898.315,0.001,370.904
1747368898.318,0.001,370.915
1747368898.321,0.001,370.926
1747368898.324,0.001,370.937
1747368898.327,0.001,370.948
1747368898.330,0.001,370.960
1747368898.334,0.001,370.971
1747368898.338,0.001,370.987
1747368898.341,0.001,370.998
1747368898.344,0.001,371.010
1747368898.348,0.001,371.022
1747368898.351,0.001,371.034
1747368898.354,0.001,371.045
1747368898.357,0.001,371.057
1747368898.361,0.001,371.069
1747368898.364,0.001,371.081
1747368898.379,0.001,371.136
1747368898.383,0.001,371.149
1747368898.387,0.001,371.165
1747368898.391,0.001,371.178
1747368898.394,0.001,371.190
1747368898.398,0.001,371.204
1747368898.402,0.001,371.217
1747368898.405,0.001,371.230
1747368898.408,0.001,371.242
1747368898.412,0.001,371.255
1747368898.415,0.001,371.267
1747368898.419,0.001,371.279
1747368898.422,0.001,371.291
1747368898.427,0.001,371.308
1747368898.430,0.001,371.321
1747368898.434,0.001,371.337
1747368898.438,0.001,371.349
1747368898.441,0.001,371.362
1747368898.445,0.001,371.375
1747368898.448,0.001,371.387
1747368898.452,0.001,371.399
1747368898.455,0.001,371.411
1747368898.458,0.001,371.424
1747368898.462,0.001,371.437
1747368898.466,0.001,371.453
1747368898.470,0.001,371.465
1747368898.473,0.001,371.478
1747368898.477,0.001,371.491
1747368898.480,0.001,371.504
1747368898.484,0.001,371.516
1747368898.487,0.001,371.528
1747368898.491,0.001,371.541
1747368898.494,0.001,371.554
1747368898.498,0.001,371.566
1747368898.501,0.001,371.579
1747368898.505,0.001,371.595
1747368898.509,0.001,371.608
1747368898.512,0.001,371.620
1747368898.516,0.001,371.632
1747368898.519,0.001,371.645
1747368898.522,0.001,371.657
1747368898.526,0.001,371.671
1747368898.529,0.001,371.683
1747368898.533,0.001,371.695
1747368898.536,0.001,371.708
1747368898.540,0.001,371.720
1747368898.545,0.001,371.738
1747368898.548,0.001,371.750
1747368898.551,0.001,371.763
1747368898.555,0.001,371.775
1747368898.565,0.001,371.813
1747368898.568,0.001,371.826
1747368898.572,0.001,371.838
1747368898.576,0.001,371.853
1747368898.579,0.001,371.866
1747368898.583,0.001,371.878
1747368898.586,0.001,371.890
1747368898.591,0.001,371.909
1747368898.595,0.001,371.922
1747368898.598,0.001,371.935
1747368898.602,0.001,371.948
1747368898.606,0.001,371.962
1747368898.610,0.001,371.978
1747368898.614,0.001,371.992
1747368898.618,0.001,372.005
1747368898.621,0.001,372.019
1747368898.625,0.001,372.034
1747368898.629,0.001,372.048
1747368898.675,0.002,372.218
1747368898.679,0.002,372.230
1747368898.682,0.002,372.241
1747368898.685,0.002,372.253
1747368898.688,0.002,372.264
1747368898.691,0.002,372.276
1747368898.695,0.002,372.288
1747368898.698,0.002,372.300
1747368898.702,0.002,372.317
1747368898.706,0.002,372.329
1747368898.709,0.002,372.342
1747368898.713,0.002,372.354
1747368898.716,0.002,372.367
